"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*04qqv*","Fred","MUN","M","198","FA","FUL 1<br/>@MUN 2 F","47.72","-","-","35","2","30","5","30","6","615","34","11","0"
"*056iw*","Allan Saint-Maximin","NEW","M,F","199","FA","NEW 1<br/>@CHE 1 F","47.71","-","-","25","1","31","13","3","1","304","73","2","0"
"*04rhd*","Fabinho","LIV","M","200","BAR","LIV 4<br/>@SOU 4 F","47.66","-","-","36","0","17","4","38","11","1,609","31","30","0"
"*04ylt*","Chris Mepham","BOU","D","201","FA","BOU 0<br/>@EVE 1 F","47.4","-","-","26","0","4","4","22","7","855","10","53","6"
"*05opl*","Wesley Fofana","LEI/CHE","D","202","PMP","NEW 1<br/>@CHE 1 F","47.36","-","-","17","1","2","3","20","4","891","35","35","2"
"*062p5*","Levi Colwill","BHA","D","203","SJB","BHA 1<br/>@AVL 2 F","46.94","-","-","17","0","7","0","7","1","1,017","11","45","5"
"*04fk8*","Victor Lindelof","MUN","D","204","BAR","FUL 1<br/>@MUN 2 F","46.77","-","-","20","0","3","0","17","1","865","6","33","7"
"*062og*","Aaron Hickey","BRF","D,M","205","NIM","MCI 0<br/>@BRF 1 F","46.73","-","-","26","0","6","2","26","7","616","52","14","7"
"*05o4b*","Matty Cash","AVL","D,M","206","BAR","BHA 1<br/>@AVL 2 F","46.72","-","-","26","0","8","1","32","4","614","31","12","6"
"*0687b*","Alex Moreno","AVL","D","207","FA","BHA 1<br/>@AVL 2 F","46.65","-","-","19","0","22","3","14","3","460","34","9","8"
"*05u1m*","Nathan Collins","WOL","D","208","FA","WOL 0<br/>@ARS 5 F","46.58","-","-","26","0","2","0","15","5","995","16","37","8"
"*02lp5*","Adam Smith","BOU","D,M","209","FA","BOU 0<br/>@EVE 1 F","46.52","-","-","37","0","16","1","29","11","724","33","29","7"
"*05yld*","Luis Diaz","LIV","F","210","NIM","LIV 4<br/>@SOU 4 F","46.43","-","-","17","4","13","8","11","2","369","56","8","0"
"*05n07*","Pedro Porro","MCI/TOT","D,M","211","ADB","TOT 4<br/>@LEE 1 F","46.36","-","-","15","3","25","7","16","0","360","30","1","1"
"*048xg*","Josh Dasilva","BRF","M","212","FA","MCI 0<br/>@BRF 1 F","46.3","-","-","36","4","12","6","9","1","473","55","6","0"
"*05os4*","Rayan Ait-Nouri","WOL","D,M","213","FA","WOL 0<br/>@ARS 5 F","45.49","-","-","21","1","7","5","20","4","388","39","14","6"
"*051lc*","Pablo Fornals","WHU","M","214","FA","WHU 1<br/>@LEI 2 F","45.44","-","-","32","3","20","7","15","0","545","17","11","0"
"*04tm0*","Lucas Digne","AVL","D","215","FA","BHA 1<br/>@AVL 2 F","45.37","-","-","28","1","18","3","12","5","556","26","26","6"
"*03vlm*","Anthony Martial","MUN","F","216","ADB","FUL 1<br/>@MUN 2 F","45.34","-","-","21","6","12","13","3","0","261","28","10","0"
"*068yj*","Felipe","NOT","D","218","ADB","NOT 1<br/>@CRY 1 F","45.14","-","-","16","0","7","1","23","4","406","25","52","1"
"*03dyk*","Jamie Vardy","LEI","F","219","SJB","WHU 1<br/>@LEI 2 F","44.97","-","-","37","3","14","15","5","1","136","19","47","0"
"*0620k*","Nayef Aguerd","WHU","D","220","PMP","WHU 1<br/>@LEI 2 F","44.91","-","-","18","2","6","2","18","4","599","12","32","5"
"*061va*","Boubacar Kamara","AVL","M","221","FA","BHA 1<br/>@AVL 2 F","44.83","-","-","24","0","7","1","25","4","798","47","22","0"
"*062ft*","Tyrell Malacia","MUN","D","222","MOV","FUL 1<br/>@MUN 2 F","44.75","-","-","22","0","9","2","33","6","584","19","8","8"
"*061xs*","Julio Enciso","BHA","M,F","223","KLI","BHA 1<br/>@AVL 2 F","44.6","-","-","20","4","13","18","4","1","176","46","6","0"
"*05tr8*","Christian Norgaard","BRF","M","224","FA","MCI 0<br/>@BRF 1 F","44.51","-","-","22","1","12","10","30","6","605","28","18","0"
"*068lx*","Dango Ouattara","BOU","M,F","225","BAR","BOU 0<br/>@EVE 1 F","44.5","-","-","19","1","18","5","15","1","194","46","30","0"
"*061y6*","Ryan Yates","NOT","M","226","KLI","NOT 1<br/>@CRY 1 F","44.45","-","-","26","0","7","5","19","5","451","58","31","0"
"*061vk*","Jaidon Anthony","BOU","M,F","227","FA","BOU 0<br/>@EVE 1 F","44.4","-","-","30","3","12","13","17","2","360","27","10","0"
"*051k5*","Lloyd Kelly","BOU","D","228","FA","BOU 0<br/>@EVE 1 F","44.38","-","-","23","0","7","0","18","3","844","6","36","5"
"*03am7*","Jacob Murphy","NEW","D,M,F","229","FA","NEW 1<br/>@CHE 1 F","43.41","-","-","36","4","19","10","7","0","275","28","3","0"
"*04u41*","Mateo Kovacic","CHE","M","230","NOAD","NEW 1<br/>@CHE 1 F","43.27","-","-","27","1","23","2","24","8","1,126","31","10","0"
"*064a0*","Wilfried Gnonto","LEE","M,F","231","SJB","TOT 4<br/>@LEE 1 F","43.01","-","-","24","2","22","8","17","7","349","60","8","0"
"*04o82*","Curtis Jones","LIV","M","232","LHO","LIV 4<br/>@SOU 4 F","43.01","-","-","18","3","14","5","17","2","600","27","3","0"
"*0327r*","Michael Keane","EVE","D","233","NIM","BOU 0<br/>@EVE 1 F","42.98","-","-","12","1","3","4","4","0","300","8","67","2"
"*05vyj*","Evan Ferguson","BHA","F","234","LHO","BHA 1<br/>@AVL 2 F","42.77","-","-","19","6","11","17","3","1","180","19","9","0"
"*03yu2*","Abdoulaye Doucoure","EVE","M","235","PMP","BOU 0<br/>@EVE 1 F","42.62","-","-","25","5","22","8","20","9","428","23","13","0"
"*04mqv*","Emerson","CHE/WHU","D,M","236","FA","WHU 1<br/>@LEI 2 F","42.61","-","-","22","1","13","5","14","2","475","21","18","3"
"*06873*","Joao Felix","CHE","M,F","237","ADB","NEW 1<br/>@CHE 1 F","42.29","-","-","16","4","7","16","7","4","266","51","3","0"
"*06804*","Benoit Badiashile","CHE","D","238","BAR","NEW 1<br/>@CHE 1 F","42.23","-","-","11","1","3","2","8","2","767","7","35","4"
"*04ge9*","Eddie Nketiah","ARS","F","239","FA","WOL 0<br/>@ARS 5 F","42.22","-","-","30","4","9","14","9","3","204","40","10","0"
"*04mqu*","Aymeric Laporte","MCI","D","240","FA","MCI 0<br/>@BRF 1 F","42.11","-","-","12","0","5","1","8","0","882","9","24","4"
"*049tq*","Dominic Calvert-Lewin","EVE","F","241","FA","BOU 0<br/>@EVE 1 F","42.06","-","-","17","2","9","10","2","3","131","29","66","0"
"*05749*","Kieran Tierney","ARS","D","242","FA","WOL 0<br/>@ARS 5 F","42.03","-","-","27","0","4","2","11","0","314","12","6","11"
"*04io4*","Richarlison","TOT","F","244","FA","TOT 4<br/>@LEE 1 F","41.72","-","-","27","1","16","14","16","3","191","34","18","0"
"*05raa*","Hugo Bueno","WOL","D","245","FA","WOL 0<br/>@ARS 5 F","40.88","-","-","21","0","16","1","16","1","425","20","10","4"
"*04tcc*","Jonny","WOL","D,M","246","FA","WOL 0<br/>@ARS 5 F","40.7","-","-","18","1","5","2","15","6","582","33","15","6"
"*03rxs*","Harry Wilson","FUL","M","247","FA","FUL 1<br/>@MUN 2 F","40.61","-","-","29","2","12","4","13","1","302","44","4","0"
"*063u9*","Remo Freuler","NOT","M","248","FA","NOT 1<br/>@CRY 1 F","40.39","-","-","28","0","12","1","23","4","659","20","26","0"
"*0435s*","Joel Matip","LIV","D","249","FA","LIV 4<br/>@SOU 4 F","40.39","-","-","14","1","4","3","8","3","762","9","25","4"
"*05n3v*","Konstantinos Tsimikas","LIV","D","250","FA","LIV 4<br/>@SOU 4 F","39.72","-","-","20","0","18","2","9","3","379","13","7","8"
"*02lv9*","James Milner","LIV","D,M","251","FA","LIV 4<br/>@SOU 4 F","39.36","-","-","31","0","13","1","16","2","494","26","13","2"
"*05w9r*","Takehiro Tomiyasu","ARS","D","252","FA","WOL 0<br/>@ARS 5 F","39.35","-","-","21","0","4","0","18","2","340","4","17","8"
"*0328q*","Tom Cairney","FUL","M","253","FA","FUL 1<br/>@MUN 2 F","39.16","-","-","33","2","12","3","6","2","622","31","8","0"
"*062x7*","Rico Lewis","MCI","D,M","254","FA","MCI 0<br/>@BRF 1 F","39","-","-","14","0","12","2","9","1","588","26","0","4"
"*05w91*","Hwang Hee-Chan","WOL","M,F","255","FA","WOL 0<br/>@ARS 5 F","38.81","-","-","27","3","10","7","9","1","207","32","7","0"
"*03gu4*","Harry Maguire","MUN","D","256","FA","FUL 1<br/>@MUN 2 F","38.77","-","-","16","0","1","0","6","4","490","6","25","10"
"*05opn*","Carlos Vinicius","TOT/FUL","F","257","FA","FUL 1<br/>@MUN 2 F","38.74","-","-","28","5","8","12","1","3","118","20","27","0"
"*0637b*","Orel Mangala","NOT","M","258","FA","NOT 1<br/>@CRY 1 F","38.72","-","-","27","1","3","3","20","3","410","39","11","0"
"*04jyc*","Davinson Sanchez","TOT","D","260","FA","TOT 4<br/>@LEE 1 F","38.7","-","-","18","0","2","2","11","1","511","6","28","4"
"*061y0*","Scott McKenna","NOT","D","261","FA","NOT 1<br/>@CRY 1 F","38.55","-","-","20","0","8","0","7","4","555","9","37","5"
"*068n8*","Noni Madueke","CHE","M,F","262","LHO","NEW 1<br/>@CHE 1 F","38.46","-","-","12","1","13","6","8","0","214","48","2","0"
"*05yct*","Nathan Patterson","EVE","D,M","263","FA","BOU 0<br/>@EVE 1 F","38.33","-","-","19","0","6","1","24","3","377","24","10","3"
"*06329*","Manor Solomon","FUL","M,F","264","FA","FUL 1<br/>@MUN 2 F","38.09","-","-","19","4","6","7","12","0","172","23","3","0"
"*043qy*","Lewis Cook","BOU","M","265","FA","BOU 0<br/>@EVE 1 F","38.02","-","-","28","0","24","0","22","4","575","17","7","0"
"*04mcg*","Ben Johnson","WHU","D","266","FA","WHU 1<br/>@LEI 2 F","37.75","-","-","17","0","3","1","14","0","333","13","16","4"
"*04civ*","Scott McTominay","MUN","M","267","FA","FUL 1<br/>@MUN 2 F","37.71","-","-","24","1","8","6","19","8","353","29","34","0"
"*05tz8*","Emmanuel Dennis","WAT/NOT","M,F","268","FA","NOT 1<br/>@CRY 1 F","37.21","-","-","19","2","7","7","11","3","119","48","13","0"
"*02m5b*","Chris Wood","NEW/NOT","F","269","FA","NOT 1<br/>@CRY 1 F","37.17","-","-","25","3","6","5","4","0","109","8","42","0"
"*04fyg*","Zanka","BRF","D","270","FA","MCI 0<br/>@BRF 1 F","36.62","-","-","18","0","3","1","8","2","360","4","17","7"
"*067yz*","Matheus Cunha","WOL","F","271","FA","WOL 0<br/>@ARS 5 F","36.61","-","-","17","2","7","7","4","1","168","47","7","0"
"*05y9n*","Lewis Hall","CHE","D,M","272","LHO","NEW 1<br/>@CHE 1 F","36.25","-","-","9","0","15","5","12","1","298","20","7","1"
"*03rxb*","Angelo Ogbonna","WHU","D","273","FA","WHU 1<br/>@LEI 2 F","36.21","-","-","16","0","3","0","4","0","332","4","35","4"
"*05tr5*","Mads Roerslev","BRF","D,M","274","FA","MCI 0<br/>@BRF 1 F","36.07","-","-","20","0","8","1","12","0","170","6","8","7"
"*04qrc*","Raul Jimenez","WOL","F","275","FA","WOL 0<br/>@ARS 5 F","36","-","-","15","0","9","9","6","0","134","19","24","0"
"*02ln2*","Jonny Evans","LEI","D","276","FA","WHU 1<br/>@LEI 2 F","35.94","-","-","13","0","1","1","5","1","689","7","26","2"
"*02t1k*","Nathaniel Clyne","CRY","D","277","FA","NOT 1<br/>@CRY 1 F","35.73","-","-","22","0","7","0","16","3","533","13","6","4"
"*05yg5*","Toti","WOL","D","278","FA","WOL 0<br/>@ARS 5 F","35.67","-","-","17","1","4","2","9","6","414","14","17","6"
"*04t95*","Oliver Skipp","TOT","M","279","FA","TOT 4<br/>@LEE 1 F","35.53","-","-","23","1","10","3","17","7","659","28","7","0"
"*04io3*","Mario Lemina","SOU/WOL","M","280","FA","WOL 0<br/>@ARS 5 F","35.51","-","-","19","0","3","2","24","5","565","20","17","0"
"*05ue7*","Frank Onyeka","BRF","M","281","FA","MCI 0<br/>@BRF 1 F","35.49","-","-","21","0","7","4","14","0","192","37","7","0"
"*03eki*","Cheikhou Kouyate","CRY/NOT","M","283","FA","NOT 1<br/>@CRY 1 F","35.47","-","-","21","1","7","5","21","3","185","19","18","0"
"*05m46*","Luke Thomas","LEI","D,M","284","FA","WHU 1<br/>@LEI 2 F","35.22","-","-","17","0","5","0","19","3","415","13","11","3"
"*02yhi*","Philippe Coutinho","AVL","M,F","285","FA","BHA 1<br/>@AVL 2 F","35.19","-","-","20","1","8","8","14","3","281","28","3","0"
"*05yly*","Deniz Undav","BHA","M,F","286","FA","BHA 1<br/>@AVL 2 F","35.13","-","-","22","5","8","12","4","2","122","8","5","0"
"*056mf*","Neal Maupay","BHA/EVE","F","287","FA","BOU 0<br/>@EVE 1 F","34.97","-","-","27","1","7","16","5","4","189","28","15","0"
"*0633p*","Gianluca Scamacca","WHU","F","288","FA","WHU 1<br/>@LEI 2 F","34.97","-","-","16","3","13","10","5","3","117","16","17","0"
"*063q8*","Mikkel Damsgaard","BRF","M,F","289","FA","MCI 0<br/>@BRF 1 F","34.53","-","-","26","0","11","6","21","4","270","20","10","0"
"*0372y*","Matt Targett","NEW","D,M","290","FA","NEW 1<br/>@CHE 1 F","34.47","-","-","17","0","10","0","10","1","268","5","11","5"
"*02opy*","Adam Lallana","BHA","M,F","291","FA","BHA 1<br/>@AVL 2 F","34.35","-","-","16","2","14","5","4","0","258","10","8","0"
"*02m11*","Matt Doherty","TOT","D,M","292","FA","","34.23","-","-","12","1","6","2","10","0","271","10","20","0"
"*044nm*","Rob Holding","ARS","D","293","FA","WOL 0<br/>@ARS 5 F","34.2","-","-","14","1","0","2","5","0","380","3","22","2"
"*04u6k*","Yerry Mina","EVE","D","294","NOAD","BOU 0<br/>@EVE 1 F","34.12","-","-","7","2","1","4","8","2","284","11","19","1"
"*068a3*","Danilo","NOT","M,F","295","FA","NOT 1<br/>@CRY 1 F","33.19","-","-","13","3","9","4","7","1","146","17","4","0"
"*056iy*","Pedro Neto","WOL","M,F","296","FA","WOL 0<br/>@ARS 5 F","33.06","-","-","18","0","20","3","6","1","265","33","0","0"
"*04u6i*","Leander Dendoncker","WOL/AVL","M","297","FA","BHA 1<br/>@AVL 2 F","32.64","-","-","24","0","7","2","11","0","332","5","12","0"
"*068yf*","Weston McKennie","LEE","M","298","NIM","TOT 4<br/>@LEE 1 F","32.61","-","-","19","0","13","2","13","7","459","16","25","0"
"*05uel*","Kristoffer Ajer","BRF","D","299","FA","MCI 0<br/>@BRF 1 F","32.55","-","-","9","0","1","0","8","0","224","9","15","4"
"*063e8*","Goncalo Guedes","WOL","F","300","FA","","32.4","-","-","13","1","9","6","6","1","129","29","7","0"
"*05a6d*","Tariq Lamptey","BHA","D,M","302","FA","BHA 1<br/>@AVL 2 F","32.08","-","-","20","0","4","0","6","1","200","22","2","5"
"*067zv*","Kevin Schade","BRF","M,F","303","FA","MCI 0<br/>@BRF 1 F","31.98","-","-","18","0","8","4","8","2","98","20","30","0"
"*062p0*","Stefan Bajcetic","LIV","D,M","304","FA","LIV 4<br/>@SOU 4 F","31.97","-","-","11","1","4","3","6","2","199","16","9","3"
"*05opj*","Elliot Anderson","NEW","M","305","FA","NEW 1<br/>@CHE 1 F","31.97","-","-","22","0","9","4","5","0","144","20","11","0"
"*03z3w*","Joe Rothwell","BOU","M","306","FA","BOU 0<br/>@EVE 1 F","31.6","-","-","20","0","8","2","13","2","376","19","1","0"
"*062h8*","Moussa Niakhate","NOT","D","307","FA","NOT 1<br/>@CRY 1 F","31.55","-","-","14","0","1","3","9","1","228","6","19","2"
"*04qr0*","Willy Boly","WOL/NOT","D","308","FA","NOT 1<br/>@CRY 1 F","31.5","-","-","11","0","1","1","6","2","193","6","15","4"
"*04qfm*","Ryan Sessegnon","TOT","D,M","309","FA","TOT 4<br/>@LEE 1 F","31.21","-","-","17","2","6","6","11","4","213","11","10","0"
"*068a1*","Mykhailo Mudryk","CHE","M,F","310","FA","NEW 1<br/>@CHE 1 F","31.16","-","-","15","0","10","5","9","1","150","25","5","0"
"*04ge8*","Reiss Nelson","ARS","F","311","FA","WOL 0<br/>@ARS 5 F","31","-","-","11","3","9","7","1","0","98","11","2","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","312","FA","NOT 1<br/>@CRY 1 F","30.94","-","-","29","2","5","7","1","3","103","11","26","0"
"*04f6o*","Will Hughes","CRY","M","313","FA","NOT 1<br/>@CRY 1 F","30.9","-","-","27","1","6","4","16","4","292","10","5","0"
"*05mxb*","Hakim Ziyech","CHE","M,F","314","FA","NEW 1<br/>@CHE 1 F","30.81","-","-","18","0","15","3","12","1","232","28","0","0"
"*060wh*","Alejandro Garnacho","MUN","M,F","315","FA","FUL 1<br/>@MUN 2 F","30.77","-","-","19","3","3","10","2","3","150","20","3","0"
"*04spw*","James Garner","MUN/EVE","M","316","NIM","BOU 0<br/>@EVE 1 F","30.74","-","-","16","0","7","3","13","3","241","17","12","0"
"*04sft*","Yves Bissouma","TOT","M","317","FA","TOT 4<br/>@LEE 1 F","30.66","-","-","23","0","8","0","13","6","664","17","6","0"
"*061z3*","Fabio Vieira","ARS","M","318","FA","WOL 0<br/>@ARS 5 F","30.42","-","-","22","1","12","2","4","0","226","11","3","0"
"*05ue3*","Albert Sambi Lokonga","ARS/CRY","M","319","FA","NOT 1<br/>@CRY 1 F","30.36","-","-","15","0","2","1","11","2","359","19","8","0"
"*03r8i*","Steve Cook","NOT","D","320","FA","NOT 1<br/>@CRY 1 F","30.35","-","-","12","0","3","0","4","4","367","3","27","3"
"*068yd*","Joao Gomes","WOL","M","321","FA","WOL 0<br/>@ARS 5 F","29.75","-","-","11","1","5","2","13","5","248","24","7","0"
"*068yr*","Hamed Traore","BOU","M,F","322","FA","BOU 0<br/>@EVE 1 F","29.65","-","-","7","0","14","0","11","0","96","20","3","0"
"*03rvw*","Harry Toffolo","NOT","D,M","323","FA","NOT 1<br/>@CRY 1 F","29.26","-","-","19","0","5","2","8","2","190","8","13","2"
"*051ki*","Ben Godfrey","EVE","D","324","FA","BOU 0<br/>@EVE 1 F","29.24","-","-","13","0","3","1","11","2","150","8","15","2"
"*068a7*","Pablo Sarabia","WOL","M,F","325","FA","WOL 0<br/>@ARS 5 F","29.07","-","-","13","1","11","5","6","3","241","10","3","0"
"*02t1j*","Calum Chambers","AVL","D","327","FA","BHA 1<br/>@AVL 2 F","28.85","-","-","14","0","2","0","6","2","152","2","3","7"
"*04mlb*","Lewis O'Brien","NOT","M","328","FA","NOT 1<br/>@CRY 1 F","28.41","-","-","13","1","4","2","9","2","163","22","2","0"
"*062hb*","Flynn Downes","WHU","M","329","FA","WHU 1<br/>@LEI 2 F","28.34","-","-","21","0","2","1","9","2","289","13","9","0"
"*068sd*","Jakub Kiwior","ARS","D","330","LHO","WOL 0<br/>@ARS 5 F","28.17","-","-","7","1","1","1","5","0","169","2","8","2"
"*05trd*","Shandon Baptiste","BRF","M","331","FA","MCI 0<br/>@BRF 1 F","27.32","-","-","23","0","10","1","9","4","240","18","6","0"
"*05re5*","Carney Chukwuemeka","CHE","M","332","FA","NEW 1<br/>@CHE 1 F","27.25","-","-","14","0","8","1","7","0","177","11","1","0"
"*05gvx*","Armando Broja","CHE","F","333","FA","NEW 1<br/>@CHE 1 F","26.63","-","-","12","1","1","5","1","0","33","14","9","0"
"*0635j*","Chris Richards","CRY","D","334","FA","NOT 1<br/>@CRY 1 F","26.53","-","-","9","0","1","0","6","0","164","1","14","1"
"*03r9c*","Cedric Soares","ARS/FUL","D","335","FA","FUL 1<br/>@MUN 2 F","26.45","-","-","8","0","2","0","5","0","134","4","2","3"
"*052cc*","Billy Gilmour","CHE/BHA","M","336","FA","BHA 1<br/>@AVL 2 F","26.42","-","-","14","0","2","1","2","1","364","5","5","0"
"*05ogb*","Anthony Elanga","MUN","M,F","337","FA","FUL 1<br/>@MUN 2 F","26.2","-","-","16","0","6","4","0","0","92","12","8","0"
"*05l8q*","Cole Palmer","MCI","M","338","FA","MCI 0<br/>@BRF 1 F","26.18","-","-","14","0","5","4","1","1","164","20","1","0"
"*063w0*","Sergio Gomez","MCI","M","340","FA","MCI 0<br/>@BRF 1 F","25.65","-","-","12","0","5","0","4","0","256","2","3","0"
"*067yu*","Facundo Buonanotte","BHA","M","341","FA","BHA 1<br/>@AVL 2 F","25.62","-","-","13","1","6","3","1","2","152","14","2","0"
"*05n03*","Kalvin Phillips","MCI","M","342","FA","MCI 0<br/>@BRF 1 F","25.44","-","-","12","0","3","0","4","1","289","3","5","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","343","FA","BHA 1<br/>@AVL 2 F","24.94","-","-","8","0","0","0","6","2","231","4","6","1"
"*04mqy*","Pierre-Emerick Aubameyang","ARS/CHE","F","344","FA","NEW 1<br/>@CHE 1 F","24.91","-","-","15","1","4","7","0","1","81","4","3","0"
"*035n1*","Bertrand Traore","AVL","M,F","345","FA","BHA 1<br/>@AVL 2 F","24.9","-","-","8","2","1","3","1","1","55","9","2","0"
"*05w90*","Maxwel Cornet","BUR/WHU","M,F","346","FA","WHU 1<br/>@LEI 2 F","24.83","-","-","14","0","1","2","3","0","70","4","6","0"
"*068yt*","Sasa Lukic","FUL","M","347","FA","FUL 1<br/>@MUN 2 F","24.76","-","-","12","0","0","1","3","1","191","14","4","0"
"*068y0*","Antoine Semenyo","BOU","F","348","FA","BOU 0<br/>@EVE 1 F","24.54","-","-","11","1","2","1","0","0","38","8","9","0"
"*03wpc*","Sam Surridge","NOT","F","349","FA","NOT 1<br/>@CRY 1 F","24.23","-","-","20","1","1","2","0","2","40","12","13","0"
"*068yi*","Illia Zabarnyi","BOU","D","350","FA","BOU 0<br/>@EVE 1 F","23.6","-","-","5","0","0","0","2","0","184","3","1","1"
"*02lkm*","Jonjo Shelvey","NEW/NOT","M","351","FA","NOT 1<br/>@CRY 1 F","23.56","-","-","11","0","6","0","1","2","235","5","4","0"
"*02lof*","Ryan Fredericks","BOU","D","352","FA","BOU 0<br/>@EVE 1 F","23.49","-","-","12","0","1","0","2","1","114","4","5","2"
"*03v6s*","Mason Holgate","EVE","D","353","FA","BOU 0<br/>@EVE 1 F","23.33","-","-","8","0","6","1","7","4","132","7","9","1"
"*05w7t*","Pape Sarr","TOT","M","354","FA","TOT 4<br/>@LEE 1 F","23.19","-","-","11","0","2","0","6","1","141","4","3","0"
"*062p3*","Keane Lewis-Potter","BRF","F","355","FA","MCI 0<br/>@BRF 1 F","23.07","-","-","10","0","5","2","0","0","46","8","4","0"
"*03r8r*","Ryan Fraser","NEW","M,F","356","FA","NEW 1<br/>@CHE 1 F","22.77","-","-","8","0","5","1","2","1","80","11","1","0"
"*055sf*","Arnaut Danjuma Groeneveld","BOU/TOT","M,F","357","FA","TOT 4<br/>@LEE 1 F","22.7","-","-","9","1","1","3","0","0","37","4","1","0"
"*02rn6*","James Tomkins","CRY","D","359","FA","NOT 1<br/>@CRY 1 F","22.28","-","-","6","1","0","2","2","4","138","2","6","1"
"*064a1*","Boubacar Traore","WOL","M","360","FA","WOL 0<br/>@ARS 5 F","22.22","-","-","10","0","1","0","5","2","118","6","7","0"
"*05x9k*","Jeremy Sarmiento","BHA","F","361","FA","BHA 1<br/>@AVL 2 F","22.1","-","-","9","0","2","2","3","1","51","10","0","0"
"*04sat*","Emile Smith Rowe","ARS","M","362","FA","WOL 0<br/>@ARS 5 F","22.08","-","-","12","0","6","1","1","0","73","3","0","0"
"*061v9*","Diego Carlos","AVL","D","363","FA","BHA 1<br/>@AVL 2 F","21.84","-","-","3","0","1","0","0","0","111","0","6","0"
"*068se*","Jhon Duran","AVL","F","364","FA","BHA 1<br/>@AVL 2 F","21.49","-","-","12","0","1","2","2","1","15","4","7","0"
"*03pih*","Kevin Mbabu","FUL","D","365","FA","FUL 1<br/>@MUN 2 F","21.44","-","-","6","0","2","0","2","1","49","4","2","1"
"*03pig*","Jamaal Lascelles","NEW","D","366","FA","NEW 1<br/>@CHE 1 F","21.27","-","-","7","0","0","0","0","2","79","2","6","2"
"*04tsd*","Japhet Tanganga","TOT","D","367","FA","TOT 4<br/>@LEE 1 F","21.19","-","-","4","0","0","0","2","0","81","4","6","0"
"*067yx*","Gustavo Scarpa","NOT","M","368","FA","NOT 1<br/>@CRY 1 F","21.17","-","-","6","0","1","1","2","1","48","9","1","0"
"*05o2l*","Donny van de Beek","MUN","M","369","FA","FUL 1<br/>@MUN 2 F","21.12","-","-","7","0","3","0","0","0","46","4","3","0"
"*04rxe*","Nathaniel Phillips","LIV","D","370","FA","LIV 4<br/>@SOU 4 F","20.63","-","-","2","0","0","0","1","0","71","0","4","0"
"*068yc*","Yasin Ayari","BHA","M","371","FA","BHA 1<br/>@AVL 2 F","20.43","-","-","3","0","2","0","2","0","20","3","0","0"
"*0411y*","Sergi Canos","BRF","M,F","372","FA","","20.32","-","-","5","0","1","0","0","0","21","7","0","0"
"*04rh9*","David Brooks","BOU","M","373","FA","BOU 0<br/>@EVE 1 F","20.31","-","-","6","0","2","1","0","1","46","3","2","0"
"*05uh9*","Bryan Gil","TOT","F","374","FA","","20.11","-","-","4","0","2","1","1","1","46","4","0","0"
"*062z5*","Joseph Hodge","WOL","M","375","FA","WOL 0<br/>@ARS 5 F","20.1","-","-","6","0","1","0","2","1","78","1","1","0"
"*03yrr*","Mohamed Elneny","ARS","M","376","FA","WOL 0<br/>@ARS 5 F","19.99","-","-","5","0","0","0","1","0","57","1","0","0"
"*04gyz*","Jairo Riedewald","CRY","M","377","FA","NOT 1<br/>@CRY 1 F","19.9","-","-","6","0","0","0","1","0","32","1","2","0"
"*03r8t*","Matt Ritchie","NEW","D,M","378","FA","NEW 1<br/>@CHE 1 F","19.89","-","-","7","0","1","0","1","0","23","1","1","0"
"*05ou8*","Facundo Pellistri","MUN","M","379","FA","FUL 1<br/>@MUN 2 F","19.75","-","-","4","0","0","0","1","0","14","4","0","0"
"*066ni*","Thomas Cannon","EVE","F","380","FA","BOU 0<br/>@EVE 1 F","19.67","-","-","2","0","1","1","0","0","4","2","0","0"
"*0645x*","Divin Mubama","WHU","F","381","FA","WHU 1<br/>@LEI 2 F","19.65","-","-","3","0","1","0","1","0","5","2","2","0"
"*03hvn*","Javier Manquillo","NEW","D","382","FA","NEW 1<br/>@CHE 1 F","19.59","-","-","4","0","0","0","2","0","21","0","0","0"
"*062dp*","Giulian Biancone","NOT","D","383","FA","NOT 1<br/>@CRY 1 F","19.48","-","-","2","0","0","0","1","0","13","0","2","0"
"*066nn*","Ben Doak","LIV","F","384","FA","LIV 4<br/>@SOU 4 F","19.43","-","-","2","0","0","0","2","0","10","1","0","0"
"*03mml*","Dele Alli","EVE","M","386","FA","BOU 0<br/>@EVE 1 F","19.24","-","-","2","0","0","0","0","0","12","1","1","0"
"*062ck*","Malcolm Ebiowei","CRY","M,F","387","FA","NOT 1<br/>@CRY 1 F","19.24","-","-","3","0","0","0","1","0","5","3","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","388","FA","NOT 1<br/>@CRY 1 F","19.22","-","-","8","0","1","0","2","1","37","1","0","0"
"*05r98*","Morgan Sanson","AVL","M","389","FA","BHA 1<br/>@AVL 2 F","19.08","-","-","2","0","0","0","1","0","5","2","0","0"
"*061vo*","Jay Stansfield","FUL","F","390","FA","FUL 1<br/>@MUN 2 F","19.04","-","-","3","0","1","0","0","0","9","1","0","0"
"*062ts*","Djed Spence","TOT","D","391","FA","","19.03","-","-","4","0","0","1","0","0","5","0","1","0"
