"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*05uhj*","Conor Bradley","LIV","D","310","FA","CRY Sat 4:00PM","37.61","21%","0%","15","0","4","0","15","5","413","27","15","4"
"*06kwp*","Josh Acheampong","CHE","D","311","FA","","37.57","4%","0%","15","1","2","2","7","1","417","15","10","3"
"*06clt*","Justin Kluivert","BOU","M,F","312","FA","","37.52","32%","0%","18","2","21","4","6","4","271","20","6","0"
"*05gvx*","Armando Broja","BUR","F","313","FA","","37.4","2%","0%","23","1","4","6","3","0","100","23","34","0"
"*04ge7*","Donyell Malen","AVL","M,F","314","FA","@FUL Sat 1:30PM","37.29","13%","0%","21","4","7","9","3","0","73","14","3","0"
"*062pl*","Lisandro Martinez","MUN","D","315","FA","BRF Mon 9:00PM","37.16","7%","-5%","15","0","4","0","8","3","687","13","11","3"
"*06pig*","Morato","NOT","D","316","FA","NOT 5<br/>@SUN 0 F","37.02","1%","0%","17","0","1","1","15","4","514","11","18","4"
"*06y26*","Olivier Boscagli","BHA","D","317","OSW","","36.88","18%","-1%","11","0","3","0","7","2","573","11","17","3"
"*06uzn*","Lucas Pires","BUR","D,M","318","FA","","36.75","1%","0%","16","0","16","1","19","3","368","14","3","1"
"*06mve*","Joshua Zirkzee","MUN","F","319","FA","BRF Mon 9:00PM","36.7","5%","0%","19","2","10","7","5","1","158","10","17","0"
"*05oig*","Liam Delap","CHE","F","320","FA","","36.69","42%","0%","25","1","3","11","3","2","117","28","23","0"
"*070g9*","Soungoutou Magassa","WHU","M","321","FA","EVE Sat 4:00PM","36.53","1%","0%","21","1","5","2","21","4","319","22","11","0"
"*061ya*","Brennan Johnson","CRY","M,F","322","FA","@LIV Sat 4:00PM","36.44","42%","-1%","29","2","15","5","16","6","199","17","13","0"
"*06v01*","Ilia Gruev","LEE","M","323","FA","","36.35","1%","0%","23","0","11","1","12","3","523","15","14","0"
"*061vn*","Rodrigo Muniz","FUL","F","324","SJB","AVL Sat 1:30PM","36.35","27%","0%","16","1","8","4","1","1","40","15","53","0"
"*06onx*","Jean-Clair Todibo","WHU","D","325","FA","EVE Sat 4:00PM","36.32","1%","0%","20","0","5","0","24","7","656","6","24","1"
"*06r2g*","Rio Ngumoha","LIV","M,F","326","FA","CRY Sat 4:00PM","36.29","38%","0%","15","2","11","6","1","0","114","27","0","0"
"*063y7*","Destiny Udogie","TOT","D,M","327","FA","@WOL Sat 4:00PM","36.27","16%","0%","16","0","10","1","14","3","394","23","7","1"
"*06fwi*","Carlos Baleba","BHA","M","328","FA","","36.25","16%","0%","27","0","5","1","15","5","522","27","18","0"
"*04gw7*","Jadon Sancho","AVL","M,F","329","FA","@FUL Sat 1:30PM","36.24","7%","-1%","20","0","21","3","3","0","286","15","3","0"
"*04p0d*","Dwight McNeil","EVE","M,F","330","FA","@WHU Sat 4:00PM","36.2","50%","-3%","20","0","13","5","14","1","249","13","7","0"
"*05t6z*","Tim Iroegbunam","EVE","M","331","FA","@WHU Sat 4:00PM","36.12","1%","0%","24","0","6","1","37","8","300","27","13","0"
"*06ew2*","Axel Disasi","WHU","D","333","KLI","EVE Sat 4:00PM","36.07","14%","+6%","9","0","1","3","5","0","340","5","12","5"
"*06y27*","Loum Tchaouna","BUR","M,F","334","FA","","36.01","6%","0%","25","1","7","7","7","1","199","17","14","0"
"*06p4j*","Noussair Mazraoui","MUN","D,M","335","MOV","BRF Mon 9:00PM","35.76","23%","-2%","17","0","2","0","12","3","389","19","14","3"
"*06kqy*","Ayden Heaven","MUN","D","336","FA","BRF Mon 9:00PM","35.75","6%","+4%","15","0","2","0","10","2","382","10","17","4"
"*06rma*","Marshall Munetsi","WOL","M,F","337","FA","TOT Sat 4:00PM","35.69","10%","0%","13","1","3","6","12","2","107","15","30","0"
"*05l27*","Jarrad Branthwaite","EVE","D","338","FA","@WHU Sat 4:00PM","35.55","45%","-5%","10","1","3","2","5","1","294","1","30","2"
"*02y6o*","Nathan Ake","MCI","D","339","FA","","35.49","3%","0%","15","0","6","0","5","1","334","6","13","5"
"*05w91*","Hwang Hee-Chan","WOL","M,F","340","FA","TOT Sat 4:00PM","35.46","3%","0%","22","2","10","6","3","3","246","23","5","0"
"*051k8*","Conor Gallagher","TOT","M","341","SJB","@WOL Sat 4:00PM","35.38","39%","+6%","11","0","9","2","8","0","258","26","6","0"
"*06zqq*","Jorrel Hato","CHE","D","342","RED","","35.24","8%","0%","19","0","7","0","19","5","566","8","14","1"
"*02m5b*","Chris Wood","NOT","F","343","FA","NOT 5<br/>@SUN 0 F","35.22","63%","+9%","11","3","4","8","1","0","76","6","20","0"
"*05yg5*","Toti","WOL","D","344","FA","TOT Sat 4:00PM","35.15","2%","0%","15","0","5","1","10","5","574","18","18","1"
"*06mn7*","Lucas Bergvall","TOT","M","345","FA","@WOL Sat 4:00PM","35.09","8%","0%","20","1","5","5","13","2","239","20","4","0"
"*05t6x*","William Osula","NEW","F","346","MOV","@ARS Sat 6:30PM","34.74","28%","+15%","19","4","2","7","2","0","49","12","8","0"
"*06v0s*","Eliezer Mayenda","SUN","F","347","FA","NOT 5<br/>@SUN 0 F","34.6","15%","0%","19","2","4","6","1","0","56","22","15","0"
"*06xzd*","Charalampos Kostoulas","BHA","F","348","FA","","34.58","3%","0%","17","2","7","6","7","2","77","16","16","0"
"*04e1e*","Ben White","ARS","D","349","FA","NEW Sat 6:30PM","34.45","49%","-9%","9","0","7","1","9","0","209","8","11","3"
"*05y7c*","Archie Gray","TOT","D,M","350","LHO","@WOL Sat 4:00PM","34.4","6%","-2%","23","2","8","5","8","5","446","9","9","0"
"*06rf9*","Omar Marmoush","MCI","M,F","351","FA","","34.35","68%","-4%","17","1","11","7","6","2","126","25","2","0"
"*035n1*","Bertrand Traore","SUN","M,F","352","FA","NOT 5<br/>@SUN 0 F","34.3","1%","0%","12","1","8","6","4","1","143","25","6","0"
"*03r93*","Joseph Gomez","LIV","D","353","FA","CRY Sat 4:00PM","34.07","2%","0%","17","0","5","1","6","2","217","3","10","7"
"*06nyw*","Jorge Cuenca","FUL","D","354","FA","AVL Sat 1:30PM","33.83","1%","0%","14","0","3","0","9","5","551","3","17","2"
"*04ge6*","Joe Willock","NEW","M","355","FA","@ARS Sat 6:30PM","33.73","1%","0%","20","0","10","3","14","3","204","14","8","0"
"*02lp5*","Adam Smith","BOU","D","356","FA","","33.51","1%","0%","19","0","4","0","10","3","201","8","12","6"
"*06dwm*","Jacob Bruun Larsen","BUR","M,F","358","FA","","33.17","2%","0%","25","0","11","4","4","0","231","10","10","0"
"*06635*","Oliver Scarles","WHU","D,M","359","FA","EVE Sat 4:00PM","33.16","1%","0%","12","0","4","0","21","1","218","9","7","1"
"*03xrs*","Axel Tuanzebe","BUR","D","360","FA","","32.8","1%","0%","11","1","0","1","6","1","374","2","19","1"
"*06kx1*","Justin Devenny","CRY","M,F","361","FA","@LIV Sat 4:00PM","32.79","1%","0%","19","1","7","4","8","0","147","8","6","0"
"*0328q*","Tom Cairney","FUL","M","362","FA","AVL Sat 1:30PM","32.67","1%","0%","21","1","7","1","3","3","512","12","9","0"
"*04fk8*","Victor Lindelof","AVL","D","363","FA","@FUL Sat 1:30PM","32.65","0%","0%","13","0","2","0","2","0","430","0","8","4"
"*0687c*","Carlos Alcaraz","EVE","M","364","FA","@WHU Sat 4:00PM","32.65","24%","0%","16","0","9","5","8","3","230","17","13","0"
"*02lv9*","James Milner","BHA","M","365","FA","","32.63","1%","0%","19","1","8","2","9","2","382","4","6","0"
"*043qy*","Lewis Cook","BOU","D,M","366","FA","","32.56","12%","0%","16","0","11","0","16","4","423","8","9","0"
"*06mvz*","Savio","MCI","M,F","367","FA","","32.37","32%","-1%","20","0","6","10","4","2","235","19","0","0"
"*06v0l*","Chris Rigg","SUN","M","368","FA","NOT 5<br/>@SUN 0 F","32.12","9%","+5%","16","1","8","3","8","1","146","15","4","0"
"*066sd*","Myles Lewis-Skelly","ARS","D,M","369","FA","NEW Sat 6:30PM","32.08","26%","-9%","15","0","3","0","5","3","174","14","3","7"
"*04ge9*","Eddie Nketiah","CRY","F","370","FA","@LIV Sat 4:00PM","31.9","3%","0%","12","2","7","6","6","2","70","12","8","0"
"*062x7*","Rico Lewis","MCI","D,M","371","FA","","31.55","6%","0%","10","0","6","0","3","1","203","9","1","5"
"*072j8*","Pablo Felipe Pereira de Jesus","WHU","F","372","FA","EVE Sat 4:00PM","31.25","9%","+3%","9","0","7","1","8","0","106","12","17","0"
"*062og*","Aaron Hickey","BRF","D","373","FA","@MUN Mon 9:00PM","31.24","1%","0%","18","0","0","1","6","1","222","8","9","3"
"*06onv*","Harrison Armstrong","EVE","M","374","FA","@WHU Sat 4:00PM","30.74","1%","0%","11","0","4","2","10","0","145","15","6","0"
"*05r4h*","Lamare Bogarde","AVL","D,M","376","FA","@FUL Sat 1:30PM","30.5","1%","0%","24","0","2","0","13","5","380","19","8","1"
"*06zqk*","David Moller Wolfe","WOL","D,M","377","FA","TOT Sat 4:00PM","30.5","1%","0%","18","0","7","0","5","1","162","9","11","2"
"*06y9n*","Jamie Gittens","CHE","M,F","378","FA","","30.48","24%","0%","16","0","9","2","3","0","118","21","3","0"
"*05o6h*","Kai Havertz","ARS","M,F","379","BAR","NEW Sat 6:30PM","30.32","82%","+2%","8","1","4","3","3","0","72","11","14","0"
"*0626q*","Simon Adingra","SUN","M,F","380","FA","NOT 5<br/>@SUN 0 F","30.24","23%","0%","14","1","7","2","8","2","122","10","9","0"
"*045c8*","Gabriel Jesus","ARS","F","381","FA","NEW Sat 6:30PM","29.56","11%","-1%","12","2","2","10","0","2","69","8","7","0"
"*061y6*","Ryan Yates","NOT","M","382","FA","NOT 5<br/>@SUN 0 F","29.07","1%","0%","19","0","4","1","9","2","149","11","16","0"
"*0646f*","Alexander Isak","LIV","F","383","FA","CRY Sat 4:00PM","29.06","94%","+1%","12","2","2","5","5","0","48","1","6","0"
"*043c1*","Oleksandr Zinchenko","NOT","D","384","FA","NOT 5<br/>@SUN 0 F","29.05","1%","0%","5","0","5","2","6","0","231","3","4","0"
"*06o2t*","Niclas Fullkrug","WHU","F","385","FA","EVE Sat 4:00PM","29.02","13%","0%","8","0","7","3","1","0","57","1","18","0"
"*04yjx*","Ki-Jana Hoever","WOL","D,M","386","FA","TOT Sat 4:00PM","29","1%","0%","8","0","5","1","11","0","106","8","6","0"
"*061xw*","Joe Worrall","BUR","D","387","FA","","28.86","0%","0%","11","0","0","0","3","0","125","1","21","2"
"*04qos*","Issa Diop","FUL","D","388","FA","AVL Sat 1:30PM","28.79","0%","0%","10","0","0","0","4","2","293","4","14","2"
"*070hi*","Merlin Rohl","EVE","M","389","FA","@WHU Sat 4:00PM","28.68","0%","0%","12","0","5","0","9","0","82","6","12","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","390","FA","NOT 5<br/>@SUN 0 F","28.5","1%","0%","13","2","4","5","1","1","35","5","8","0"
"*06ime*","Radu Dragusin","TOT","D","391","FA","@WOL Sat 4:00PM","27.86","1%","0%","8","0","0","0","2","0","184","2","16","1"
"*064a0*","Wilfried Gnonto","LEE","F","393","FA","","27.73","13%","0%","19","0","8","0","13","3","146","13","1","0"
"*06804*","Benoit Badiashile","CHE","D","394","FA","","27.71","1%","0%","8","0","0","0","4","2","408","2","8","1"
"*03yr0*","Daniel James","LEE","M,F","395","FA","","27.44","17%","0%","15","0","8","2","4","0","61","12","2","0"
"*070hn*","Dilane Bakwa","NOT","M,F","396","FA","NOT 5<br/>@SUN 0 F","27.37","3%","0%","11","0","8","3","2","1","109","13","1","0"
"*06phw*","Federico Chiesa","LIV","F","397","FA","CRY Sat 4:00PM","27.33","5%","0%","23","2","3","4","6","3","75","7","3","0"
"*05unu*","Romeo Lavia","CHE","M","398","FA","","27.05","2%","0%","11","0","1","0","4","0","223","10","2","0"
"*070h9*","Veljko Milosavljevic","BOU","D","399","FA","","27.05","1%","0%","7","0","1","0","4","0","160","1","11","1"
"*02yl5*","John Stones","MCI","D","400","FA","","27.04","4%","0%","7","0","1","0","0","0","240","2","9","1"
"*05yct*","Nathan Patterson","EVE","D","401","FA","@WHU Sat 4:00PM","27.01","1%","0%","6","0","0","1","4","0","64","3","7","3"
"*0410j*","Tammy Abraham","AVL","F","402","FA","@FUL Sat 1:30PM","26.82","13%","-2%","10","2","4","3","2","0","21","0","4","0"
"*02t1k*","Nathaniel Clyne","CRY","D,M","403","FA","@LIV Sat 4:00PM","26.62","1%","0%","8","0","3","0","9","1","120","5","2","1"
"*05uns*","Leon Bailey","AVL","M,F","404","FA","@FUL Sat 1:30PM","26.46","3%","0%","9","0","9","1","4","1","82","8","4","0"
"*05udw*","Romaine Mundle","SUN","M,F","405","FA","NOT 5<br/>@SUN 0 F","26.46","0%","0%","14","0","1","2","5","1","89","15","5","0"
"*05uor*","Yoane Wissa","NEW","F","406","FA","@ARS Sat 6:30PM","26.45","51%","-4%","14","1","2","5","3","1","54","2","7","0"
"*04d9r*","Angel Gomes","WOL","M,F","407","FA","TOT Sat 4:00PM","26.45","3%","0%","9","0","4","2","4","1","131","11","0","0"
"*02m11*","Matt Doherty","WOL","D,M","408","FA","TOT Sat 4:00PM","26.32","1%","0%","10","0","3","0","7","4","216","7","18","0"
"*05tr1*","Ethan Pinnock","BRF","D","409","FA","@MUN Mon 9:00PM","26.32","3%","-1%","4","0","0","1","4","1","110","3","13","1"
"*06mnn*","Chadi Riad","CRY","D","410","FA","@LIV Sat 4:00PM","26.28","1%","0%","6","0","1","1","2","2","232","3","11","1"
"*06195*","Tyler Dibling","EVE","M,F","411","FA","@WHU Sat 4:00PM","26.04","2%","0%","14","0","4","0","3","2","88","24","2","0"
"*03ar4*","Adam Armstrong","WOL","M,F","412","FA","TOT Sat 4:00PM","25.73","5%","0%","9","1","5","2","3","3","76","9","6","0"
"*03u2b*","Adama Traore","WHU","M,F","413","FA","EVE Sat 4:00PM","25.64","9%","-1%","23","0","3","1","1","1","78","20","1","0"
"*04sft*","Yves Bissouma","TOT","M","414","FA","@WOL Sat 4:00PM","25.52","2%","0%","9","0","0","2","11","4","233","7","4","0"
"*04qfq*","Matt O'Riley","BHA","M","415","FA","","25.45","16%","0%","6","1","4","2","2","0","61","1","2","0"
"*06zbp*","Max Dowman","ARS","M","416","FA","NEW Sat 6:30PM","25.13","8%","-1%","4","1","3","1","2","0","22","8","0","0"
"*06ygm*","Jair Paula da Cunha Filho","NOT","D","417","FA","NOT 5<br/>@SUN 0 F","25.11","2%","+1%","5","0","0","0","3","0","112","5","3","1"
"*06uzl*","Oliver Sonne","BUR","D","418","FA","","25.04","0%","0%","7","1","1","1","1","0","39","1","5","1"
"*04spq*","Jack Harrison","LEE","M,F","420","FA","","24.87","3%","0%","11","0","2","2","2","0","93","7","1","0"
"*06y28*","Sebastiaan Bornauw","LEE","D","421","FA","","24.62","0%","0%","9","0","0","0","2","1","88","1","9","2"
"*067x6*","Max Alleyne","MCI","D","422","FA","","24.6","1%","0%","2","0","1","1","3","0","120","3","3","0"
"*072zs*","Nilson Angulo","SUN","M,F","423","FA","NOT 5<br/>@SUN 0 F","24.53","2%","0%","5","0","2","2","5","0","28","7","2","0"
"*06xzc*","Stefanos Tzimas","BHA","F","424","FA","","24.43","1%","0%","9","1","6","1","2","0","17","2","0","0"
"*02oo1*","Ben Davies","TOT","D","425","FA","@WOL Sat 4:00PM","24.4","1%","0%","3","1","1","2","4","1","56","0","4","0"
"*06fso*","Wataru Endo","LIV","M","426","FA","CRY Sat 4:00PM","24.22","1%","0%","8","0","1","0","3","1","80","3","8","1"
"*03sbh*","Enes Unal","BOU","F","427","FA","","23.99","1%","0%","19","1","0","2","1","1","28","6","6","0"
"*05g4d*","Dennis Cirkin","SUN","D","428","FA","NOT 5<br/>@SUN 0 F","23.96","1%","0%","7","0","0","0","5","1","73","5","4","1"
"*070hh*","Christantus Uche","CRY","M","429","FA","@LIV Sat 4:00PM","23.95","0%","0%","14","0","0","2","1","0","35","7","8","0"
"*06v0m*","Luke O'Nien","SUN","D,M","430","FA","NOT 5<br/>@SUN 0 F","23.65","1%","0%","10","0","0","0","3","4","157","7","6","2"
"*06v0f*","Jenson Seelt","SUN","D","431","FA","NOT 5<br/>@SUN 0 F","23.53","0%","0%","2","0","0","0","0","0","96","1","5","1"
"*06v02*","Joel Piroe","LEE","F","432","FA","","23.33","15%","0%","14","0","1","2","1","0","76","1","4","0"
"*06v12*","Fer Lopez","WOL","F","433","FA","TOT Sat 4:00PM","23.18","4%","0%","9","0","3","1","1","1","75","7","2","0"
"*06uyd*","Diego Coppola","BHA","D","434","FA","","23.14","0%","0%","5","0","0","0","2","2","101","1","10","1"
"*06kyx*","Andy Irving","WHU","M","435","FA","EVE Sat 4:00PM","23.02","0%","0%","7","0","3","0","3","0","83","0","0","0"
"*04ge8*","Reiss Nelson","BRF","M,F","436","FA","@MUN Mon 9:00PM","22.92","9%","0%","8","0","1","1","2","0","50","6","0","0"
"*05ojf*","Fabio Carvalho","BRF","M","437","FA","@MUN Mon 9:00PM","22.83","4%","0%","6","1","0","1","2","0","20","1","1","0"
"*05uhs*","James Mcatee","NOT","M","438","FA","NOT 5<br/>@SUN 0 F","22.74","2%","0%","10","0","3","0","3","1","67","6","1","0"
"*072r2*","Lorenzo Lucca","NOT","F","439","FA","NOT 5<br/>@SUN 0 F","22.71","2%","0%","3","1","1","1","0","0","6","2","4","0"
"*0620k*","Nayef Aguerd","WHU","D","440","FA","EVE Sat 4:00PM","22.66","0%","0%","2","0","0","0","0","0","104","2","4","0"
"*065ao*","Ethan Nwaneri","ARS","M,F","441","FA","NEW Sat 6:30PM","22.48","14%","0%","6","0","1","0","0","0","79","3","1","0"
"*037mt*","Harrison Reed","FUL","M","442","FA","AVL Sat 1:30PM","22.27","0%","0%","6","1","1","1","0","0","17","1","0","0"
"*06442*","Zach Abbott","NOT","D","444","FA","NOT 5<br/>@SUN 0 F","22.13","0%","0%","2","0","0","0","2","0","32","2","6","0"
"*06l4i*","Tyrique George","EVE","F","445","FA","@WHU Sat 4:00PM","22.12","2%","0%","11","0","0","4","3","2","61","4","1","0"
"*06qwj*","Ezra Mayers","WHU","D","446","FA","EVE Sat 4:00PM","22.1","0%","0%","6","0","2","0","0","0","68","1","3","0"
"*06mnm*","Marc Guiu","CHE","F","447","FA","","21.96","3%","0%","10","0","3","2","0","1","22","3","5","0"
"*06mul*","Jack Fletcher","MUN","M","448","FA","BRF Mon 9:00PM","21.78","0%","0%","3","0","2","0","2","0","37","1","1","0"
"*045yy*","Arthur Masuaku","SUN","D","449","FA","NOT 5<br/>@SUN 0 F","21.75","0%","0%","3","0","1","0","2","1","39","2","1","1"
"*072zr*","Luca Netz","NOT","D","450","FA","NOT 5<br/>@SUN 0 F","21.74","0%","0%","3","0","0","0","1","0","24","1","0","1"
"*06qvu*","Tom Edozie","WOL","F","451","FA","TOT Sat 4:00PM","21.74","0%","0%","2","1","0","1","0","0","5","2","0","0"
"*04xjr*","Harvey Elliott","AVL","M","452","FA","@FUL Sat 1:30PM","21.7","8%","0%","5","0","1","0","0","0","69","2","1","0"
"*0703h*","Arnaud Kalimuendo","NOT","F","453","FA","NOT 5<br/>@SUN 0 F","21.63","0%","0%","9","0","1","1","1","0","24","0","4","0"
"*03dxr*","Ashley Barnes","BUR","F","454","FA","","21.58","0%","0%","6","0","0","0","0","0","2","1","7","0"
"*06xzb*","Romelle Donovan","BRF","M","455","FA","@MUN Mon 9:00PM","21.58","0%","0%","4","0","1","1","0","0","9","8","0","0"
"*05ue7*","Frank Onyeka","BRF","M","456","FA","@MUN Mon 9:00PM","21.49","0%","0%","6","0","1","0","0","0","28","5","1","0"
"*066nn*","Ben Doak","BOU","F","457","FA","","21.16","1%","0%","6","0","1","0","1","0","26","2","1","0"
"*06s7s*","Harry Howell","BHA","M,F","458","FA","","21.15","0%","0%","3","0","0","0","0","0","29","2","2","0"
"*06mgp*","Luis Guilherme","WHU","M,F","459","FA","EVE Sat 4:00PM","21.03","0%","0%","5","0","1","0","1","0","27","2","0","0"
"*06oav*","Guido Rodriguez","WHU","M","460","FA","EVE Sat 4:00PM","20.9","0%","0%","6","0","0","0","0","1","68","4","2","0"
"*04u41*","Mateo Kovacic","MCI","M","461","FA","","20.89","1%","0%","2","0","0","0","0","0","38","3","0","0"
"*06fy5*","Mike Tresor","BUR","F","462","FA","","20.68","0%","0%","6","0","1","0","1","0","23","0","0","0"
"*072py*","Joao Victor de Souza Menezes","TOT","D,M","463","FA","@WOL Sat 4:00PM","20.66","1%","0%","4","0","3","1","0","1","25","2","0","0"
"*05tr8*","Christian Norgaard","ARS","M","464","FA","NEW Sat 6:30PM","20.54","7%","0%","6","0","0","1","0","0","19","0","2","0"
"*06pez*","Mohamadou Kante","WHU","M","465","FA","EVE Sat 4:00PM","20.54","0%","0%","9","0","1","0","4","1","15","1","2","0"
"*06r9h*","Romain Esse","CRY","M","466","FA","@LIV Sat 4:00PM","20.54","3%","0%","4","0","0","0","1","0","13","3","1","0"
"*06uzu*","Mamadou Sarr","CHE","D","467","FA","","20.47","0%","0%","2","0","0","0","0","0","45","0","0","0"
"*072pc*","Alex Toth","BOU","M","468","FA","","20.38","1%","0%","7","0","3","0","0","1","24","2","0","0"
"*06zxx*","Divine Mukasa","MCI","M","469","FA","","20.33","1%","0%","2","0","2","0","0","0","18","0","0","0"
"*06r9v*","Andres Garcia","AVL","D","470","FA","@FUL Sat 1:30PM","20.31","0%","0%","5","0","0","0","1","0","25","0","0","0"
"*06r7f*","Julio Soler","BOU","D","471","FA","","20.2","0%","0%","3","0","0","0","0","0","20","2","0","0"
"*072j3*","Alysson Edward Franco da Rocha dos Santos","AVL","F","472","FA","@FUL Sat 1:30PM","20.14","0%","0%","3","0","0","0","0","0","14","3","0","0"
"*06yey*","Borna Sosa","CRY","D","473","FA","@LIV Sat 4:00PM","20.13","1%","0%","6","0","1","0","0","0","12","0","2","0"
"*06v0c*","Shea Lacey","MUN","F","474","FA","BRF Mon 9:00PM","20.08","0%","0%","2","0","0","1","1","0","3","1","0","0"
"*06uzv*","Dario Essugo","CHE","M","475","FA","","20.05","1%","0%","2","0","0","0","2","1","19","3","1","0"
"*06y4g*","Antoni Milambo","BRF","M","476","FA","@MUN Mon 9:00PM","20.01","1%","0%","1","0","0","0","1","0","8","0","2","0"
"*072o9*","Djiamgone Jocelin Ta Bi","SUN","F","477","FA","NOT 5<br/>@SUN 0 F","19.99","0%","0%","1","0","0","0","0","0","2","3","0","0"
"*06eka*","Igor Julio","BHA","D","478","FA","","19.96","0%","0%","4","0","1","0","0","0","16","0","0","0"
"*03brm*","Patrick Roberts","SUN","M","479","FA","NOT 5<br/>@SUN 0 F","19.86","0%","0%","1","0","0","0","0","0","16","1","0","0"
"*06hze*","Treymaurice Nyoni","LIV","M","480","FA","CRY Sat 4:00PM","19.77","1%","0%","5","0","1","0","0","0","11","0","0","0"
"*067yu*","Facundo Buonanotte","LEE","M","481","FA","","19.72","2%","0%","3","0","2","0","0","1","24","0","1","0"
"*06zvn*","George Hemmings","AVL","M","482","FA","@FUL Sat 1:30PM","19.72","0%","0%","2","0","0","0","0","0","17","0","0","0"
"*06hcm*","Callum Marshall","WHU","F","483","FA","EVE Sat 4:00PM","19.69","0%","0%","2","0","0","0","0","0","2","1","1","0"
"*072h9*","Joel Drakes-Thomas","CRY","F","484","FA","@LIV Sat 4:00PM","19.68","0%","0%","2","0","0","0","1","0","8","0","0","0"
"*06qq8*","Callum Olusesi","TOT","M","485","FA","@WOL Sat 4:00PM","19.68","0%","0%","1","0","0","0","0","0","8","0","0","0"
"*06nvg*","Jota Silva","NOT","M,F","486","FA","NOT 5<br/>@SUN 0 F","19.63","2%","0%","1","0","0","0","1","0","2","1","0","0"
"*05746*","Emil Krafth","NEW","D","487","FA","@ARS Sat 6:30PM","19.6","0%","0%","1","0","0","0","0","0","14","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","488","FA","@WHU Sat 4:00PM","19.59","0%","0%","3","0","0","0","0","0","4","1","1","0"
"*05w9q*","Odsonne Edouard","CRY","F","489","FA","@LIV Sat 4:00PM","19.59","0%","0%","1","0","0","0","1","0","0","1","0","0"
"*06v0j*","Dan Neil","SUN","M","490","FA","NOT 5<br/>@SUN 0 F","19.58","0%","0%","3","0","0","0","0","0","8","1","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","491","FA","TOT Sat 4:00PM","19.57","0%","0%","1","0","0","0","0","0","4","0","2","0"
"*06tf6*","Bendito Mantato","MUN","M,F","492","FA","BRF Mon 9:00PM","19.57","0%","0%","1","0","1","0","0","0","5","0","0","0"
"*06prv*","Jamaldeen Jimoh","AVL","M","493","FA","@FUL Sat 1:30PM","19.5","0%","0%","1","0","0","0","0","0","6","1","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","494","FA","@ARS Sat 6:30PM","19.49","0%","0%","2","0","0","0","0","0","6","0","1","0"
"*068yr*","Hamed Traore","BOU","M","495","FA","","19.45","1%","0%","1","0","1","0","0","0","2","0","0","0"
"*06uzr*","Jaydon Banel","BUR","F","497","FA","","19.43","0%","0%","1","0","0","0","0","0","4","1","0","0"
"*06zc3*","Jun'ai Byfield","TOT","D","498","FA","@WOL Sat 4:00PM","19.41","0%","0%","1","0","0","0","0","0","4","0","1","0"
"*06mrz*","Pedro Lima","WOL","D","499","FA","TOT Sat 4:00PM","19.4","1%","0%","4","0","0","0","0","0","8","0","0","0"
"*06r7l*","Bradley Burrowes","AVL","M","500","FA","@FUL Sat 1:30PM","19.39","0%","0%","1","0","0","0","0","0","3","1","0","0"
"*06ib6*","Tawanda Chirewa","WOL","M,F","501","FA","TOT Sat 4:00PM","19.39","0%","0%","2","0","0","0","0","0","3","1","0","0"
"*06v0a*","Tyler Fletcher","MUN","M","502","FA","BRF Mon 9:00PM","19.37","0%","0%","1","0","0","0","0","0","7","0","0","0"
"*06uns*","Tom Watson","BHA","F","503","FA","","19.29","0%","0%","6","0","0","1","1","1","14","0","0","0"
"*062ft*","Tyrell Malacia","MUN","D","504","FA","BRF Mon 9:00PM","19.29","0%","0%","2","0","0","0","0","0","5","0","0","0"
"*04e1k*","Solly March","BHA","M","505","FA","","19.27","1%","0%","1","0","0","0","0","0","0","1","0","0"
"*06dmn*","George Earthy","WHU","M","506","FA","EVE Sat 4:00PM","19.21","0%","0%","1","0","0","0","0","0","3","0","0","0"
"*062oi*","Kaden Rodney","CRY","M","507","FA","@LIV Sat 4:00PM","19.21","0%","0%","1","0","0","0","0","0","3","0","0","0"
"*05nip*","Dane Scarlett","TOT","F","508","FA","@WOL Sat 4:00PM","19.17","0%","0%","2","0","0","0","0","0","2","0","0","0"
"*03ysd*","Sam Byram","LEE","D","509","FA","","19.13","0%","0%","1","0","0","0","0","0","1","0","0","0"
"*06ewy*","Alex Murphy","NEW","D","510","FA","@ARS Sat 6:30PM","19.13","0%","0%","1","0","0","0","0","0","1","0","0","0"
"*064op*","Tyler Fredricson","MUN","D","511","FA","BRF Mon 9:00PM","19.09","0%","0%","1","0","0","0","0","0","0","0","0","0"
"*06rkx*","Joe Knight","BHA","M","512","FA","","19.09","0%","0%","1","0","0","0","0","0","0","0","0","0"
"*072at*","Nehemiah Oriola","BHA","F","513","FA","","19.09","0%","0%","1","0","0","0","0","0","0","0","0","0"
"*05nuf*","Myles Peart-Harris","BRF","M","514","FA","@MUN Mon 9:00PM","19.09","0%","0%","1","0","0","0","0","0","0","0","0","0"
"*06zc5*","James Rowswell","TOT","D","515","FA","@WOL Sat 4:00PM","19.09","0%","0%","1","0","0","0","0","0","0","0","0","0"
