"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*03ybi*","Marcus Rashford","MUN/AVL","M,F","202","FA","AVL 0<br/>@MUN 2 F","48.44","-","-","25","6","28","16","11","2","350","28","6","0"
"*048xh*","Stephy Mavididi","LEI","M,F","203","FA","LEI 0<br/>@BOU 2 F","48.43","-","-","30","4","22","7","19","2","437","53","9","0"
"*0649k*","Wout Faes","LEI","D","204","FA","LEI 0<br/>@BOU 2 F","48.37","-","-","34","1","4","1","26","4","1,370","16","47","3"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M,F","205","FA","BRF 1<br/>@WOL 1 F","48.35","-","-","35","2","28","5","24","3","459","61","10","0"
"*04p0d*","Dwight McNeil","EVE","M,F","206","SJB","EVE 1<br/>@NEW 0 F","48.25","-","-","21","4","37","10","8","1","417","42","3","0"
"*04spq*","Jack Harrison","EVE","M,F","207","FA","EVE 1<br/>@NEW 0 F","47.9","-","-","34","1","33","7","22","0","376","52","4","0"
"*02lny*","Ashley Young","EVE","D,M","208","FA","EVE 1<br/>@NEW 0 F","47.78","-","-","32","1","26","3","33","10","542","29","11","11"
"*06195*","Tyler Dibling","SOU","M,F","209","FA","ARS 2<br/>@SOU 1 F","47.77","-","-","33","2","20","9","20","6","494","95","10","0"
"*06pic*","Andre","WOL","M","210","SJB","BRF 1<br/>@WOL 1 F","47.63","-","-","33","0","18","1","55","7","1,245","50","2","0"
"*061xs*","Julio Enciso","BHA/IPS","M,F","211","KLI","WHU 3<br/>@IPS 1 F","47.61","-","-","25","2","18","22","9","3","261","68","14","0"
"*062x7*","Rico Lewis","MCI","D,M","212","FA","MCI 2<br/>@FUL 0 F","47.59","-","-","28","1","7","2","19","6","1,101","43","6","9"
"*03rxs*","Harry Wilson","FUL","M,F","213","FA","MCI 2<br/>@FUL 0 F","47.57","-","-","25","6","20","17","14","2","311","31","5","0"
"*05os8*","Joachim Andersen","CRY/FUL","D","214","W_W","MCI 2<br/>@FUL 0 F","47.44","-","-","30","0","4","6","19","10","1,704","23","76","4"
"*06mgj*","Ryan Manning","SOU","D,M","215","FA","ARS 2<br/>@SOU 1 F","47.29","-","-","24","0","34","1","17","2","519","43","15","2"
"*06fwx*","Santiago Bueno","WOL","D","216","FA","BRF 1<br/>@WOL 1 F","47.13","-","-","29","0","0","3","21","2","737","5","35","8"
"*06mg0*","Sam Morsy","IPS","M","217","NOAD","WHU 3<br/>@IPS 1 F","46.88","-","-","33","1","24","3","41","10","1,243","44","18","0"
"*061y6*","Ryan Yates","NOT","M","218","FA","CHE 1<br/>@NOT 0 F","46.76","-","-","35","2","18","9","21","10","618","58","48","0"
"*062h7*","Tyler Adams","BOU","M","219","BAR","LEI 0<br/>@BOU 2 F","46.64","-","-","28","0","18","2","50","7","897","25","31","0"
"*04e1c*","Lewis Dunk","BHA","D","221","BAR","BHA 4<br/>@TOT 1 F","46.42","-","-","25","0","6","3","10","5","1,768","11","52","5"
"*06onx*","Jean-Clair Todibo","WHU","D","222","FA","WHU 3<br/>@IPS 1 F","46.41","-","-","27","0","2","0","28","3","946","15","28","7"
"*03jly*","Andreas Pereira","FUL","M","223","FA","MCI 2<br/>@FUL 0 F","46.32","-","-","33","2","57","9","13","8","611","38","14","0"
"*068yp*","Paul Onuachu","SOU","F","224","FA","ARS 2<br/>@SOU 1 F","45.94","-","-","25","4","8","15","2","4","160","24","93","0"
"*05mxa*","Joel Veltman","BHA","D","225","FA","BHA 4<br/>@TOT 1 F","45.91","-","-","21","0","6","1","29","5","638","48","22","6"
"*06crm*","Pau Torres","AVL","D","226","FA","AVL 0<br/>@MUN 2 F","45.67","-","-","24","0","3","3","15","2","1,214","22","19","6"
"*062pl*","Lisandro Martinez","MUN","D","227","FA","AVL 0<br/>@MUN 2 F","45.57","-","-","20","2","9","6","24","7","1,183","13","16","6"
"*05o4c*","Timothy Castagne","FUL","D,M","228","FA","MCI 2<br/>@FUL 0 F","45.52","-","-","24","0","9","3","29","1","652","11","35","3"
"*052cb*","Ian Maatsen","AVL","D","229","FA","AVL 0<br/>@MUN 2 F","45.22","-","-","29","1","19","5","17","2","535","22","10","6"
"*061va*","Boubacar Kamara","AVL","D,M","230","RED","AVL 0<br/>@MUN 2 F","44.56","-","-","26","1","11","3","21","2","825","44","21","0"
"*06exb*","Rasmus Hojlund","MUN","F","231","FA","AVL 0<br/>@MUN 2 F","44.33","-","-","32","4","16","13","1","2","248","37","31","0"
"*051k7*","Reece James","CHE","D,M","233","FA","CHE 1<br/>@NOT 0 F","43.9","-","-","19","1","11","3","9","1","657","18","24","5"
"*04qr8*","Diogo Jota","LIV","F","234","FA","CRY 1<br/>@LIV 1 F","43.52","-","-","26","6","11","13","8","2","213","25","22","0"
"*06pdl*","Jens Cajuste","IPS","M","235","FA","WHU 3<br/>@IPS 1 F","43.21","-","-","30","1","13","1","22","2","629","50","13","0"
"*06pib*","Manuel Ugarte","MUN","M","236","ACB","AVL 0<br/>@MUN 2 F","43.04","-","-","29","1","10","4","49","11","795","51","18","0"
"*06r7k*","Emmanuel Agbadou","WOL","D","237","SJB","BRF 1<br/>@WOL 1 F","42.89","-","-","16","1","4","2","19","3","855","14","26","4"
"*05gcs*","Sander Berge","BUR/FUL","M","238","FA","MCI 2<br/>@FUL 0 F","42.77","-","-","31","0","18","1","30","6","1,090","21","28","0"
"*06mpp*","Mats Wieffer","BHA","D,M","239","MOV","BHA 4<br/>@TOT 1 F","42.72","-","-","25","1","16","4","34","6","559","17","34","1"
"*06fy7*","Nicolas Dominguez","NOT","M","240","FA","CHE 1<br/>@NOT 0 F","42.57","-","-","34","0","13","9","45","9","813","21","27","0"
"*0666p*","Kobbie Mainoo","MUN","M,F","241","FA","AVL 0<br/>@MUN 2 F","42.51","-","-","25","0","14","2","29","5","715","44","19","0"
"*05oeh*","Kenny Tete","FUL","D","242","FA","MCI 2<br/>@FUL 0 F","42.42","-","-","22","0","9","2","38","5","636","25","26","2"
"*065ao*","Ethan Nwaneri","ARS","M,F","243","FA","ARS 2<br/>@SOU 1 F","42.4","-","-","26","4","16","9","7","1","324","42","4","0"
"*05tre*","Vitaly Janelt","BRF","D,M","244","FA","BRF 1<br/>@WOL 1 F","42.35","-","-","32","1","15","4","22","3","857","18","19","0"
"*06nu7*","Riccardo Calafiori","ARS","D","245","KLI","ARS 2<br/>@SOU 1 F","42.17","-","-","19","2","6","6","19","4","421","15","22","6"
"*062oh*","Jake O'Brien","EVE","D","246","FA","EVE 1<br/>@NEW 0 F","41.94","-","-","20","2","6","3","17","5","492","9","42","5"
"*05n3v*","Konstantinos Tsimikas","LIV","D","248","FA","CRY 1<br/>@LIV 1 F","41.84","-","-","18","0","16","2","20","2","478","11","5","8"
"*068yt*","Sasa Lukic","FUL","M","249","FA","MCI 2<br/>@FUL 0 F","41.68","-","-","30","0","26","3","39","12","1,077","34","19","0"
"*04tzt*","Jefferson Lerma","CRY","D,M","250","FA","CRY 1<br/>@LIV 1 F","41.49","-","-","33","0","10","8","17","9","820","45","45","0"
"*0626q*","Simon Adingra","BHA","M,F","251","FA","BHA 4<br/>@TOT 1 F","40.76","-","-","29","2","16","8","14","0","272","25","7","0"
"*04f6o*","Will Hughes","CRY","M","252","FA","CRY 1<br/>@LIV 1 F","40.41","-","-","33","0","33","1","36","11","720","36","19","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","253","FA","BHA 4<br/>@TOT 1 F","40.38","-","-","26","2","10","6","22","9","942","19","36","0"
"*05244*","Jack Clarke","TOT/IPS","M,F","254","FA","WHU 3<br/>@IPS 1 F","40.33","-","-","32","0","28","2","20","2","292","48","7","0"
"*06mve*","Joshua Zirkzee","MUN","F","255","FA","AVL 0<br/>@MUN 2 F","40.26","-","-","32","3","12","11","8","2","292","24","23","0"
"*068yo*","Kamaldeen Sulemana","SOU","M,F","256","FA","ARS 2<br/>@SOU 1 F","40.11","-","-","26","1","10","8","17","2","275","50","13","0"
"*04io3*","Mario Lemina","WOL","D,M","257","FA","BRF 1<br/>@WOL 1 F","39.92","-","-","17","1","10","5","31","4","479","18","25","0"
"*02oo1*","Ben Davies","TOT","D","258","FA","BHA 4<br/>@TOT 1 F","39.72","-","-","17","0","2","1","11","5","887","8","53","3"
"*066sd*","Myles Lewis-Skelly","ARS","D,M","259","SJB","ARS 2<br/>@SOU 1 F","39.65","-","-","23","1","8","1","14","9","624","59","11","6"
"*06cm0*","Christopher Nkunku","CHE","M,F","260","FA","CHE 1<br/>@NOT 0 F","39.54","-","-","27","3","14","12","8","2","299","21","16","0"
"*05u5d*","Boubakary Soumare","LEI","M","262","FA","LEI 0<br/>@BOU 2 F","39.45","-","-","31","0","11","0","20","8","1,066","50","22","0"
"*06mfz*","Cameron Burgess","IPS","D","263","FA","WHU 3<br/>@IPS 1 F","39.31","-","-","18","0","7","3","12","0","626","4","44","0"
"*06ime*","Radu Dragusin","TOT","D","264","FA","BHA 4<br/>@TOT 1 F","38.97","-","-","16","0","4","1","6","1","712","10","34","3"
"*04e1e*","Ben White","ARS","D","265","NOAD","ARS 2<br/>@SOU 1 F","38.95","-","-","17","0","10","2","14","2","510","5","18","6"
"*06mn7*","Lucas Bergvall","TOT","M","266","FA","BHA 4<br/>@TOT 1 F","38.74","-","-","27","0","11","2","19","3","610","38","9","0"
"*06jgs*","Adam Wharton","CRY","M","267","FA","CRY 1<br/>@LIV 1 F","38.66","-","-","20","0","26","5","14","2","534","23","7","0"
"*051k3*","Jacob Ramsey","AVL","M","268","FA","AVL 0<br/>@MUN 2 F","38.6","-","-","29","1","21","4","15","5","493","53","7","0"
"*062hb*","Flynn Downes","SOU","D,M","269","FA","ARS 2<br/>@SOU 1 F","38.12","-","-","27","1","15","3","25","12","1,003","47","17","0"
"*04spw*","James Garner","EVE","D,M","270","NIM","EVE 1<br/>@NEW 0 F","38","-","-","21","0","13","4","31","5","573","22","11","1"
"*06msd*","Yukinari Sugawara","SOU","D,M","271","FA","ARS 2<br/>@SOU 1 F","37.99","-","-","30","1","18","6","18","4","611","19","5","1"
"*04qfq*","Matt O'Riley","FUL/BHA","M","272","ACB","BHA 4<br/>@TOT 1 F","37.78","-","-","21","2","21","7","9","1","299","21","6","0"
"*03rec*","Tyrone Mings","AVL","D","273","FA","AVL 0<br/>@MUN 2 F","37.71","-","-","14","0","3","1","6","1","596","13","28","4"
"*06nl5*","Jesper Lindstrom","EVE","M","274","FA","EVE 1<br/>@NEW 0 F","37.68","-","-","25","0","19","10","25","2","274","18","6","0"
"*06eo0*","Lesley Ugochukwu","CHE/SOU","M","275","FA","ARS 2<br/>@SOU 1 F","37.67","-","-","26","1","14","1","24","7","599","35","21","0"
"*058vb*","Cameron Archer","AVL/SOU","F","276","FA","ARS 2<br/>@SOU 1 F","37.63","-","-","35","2","5","11","8","0","205","28","9","0"
"*04rh9*","David Brooks","BOU","M","277","FA","LEI 0<br/>@BOU 2 F","37.54","-","-","29","2","20","12","6","3","286","29","7","0"
"*04sft*","Yves Bissouma","TOT","M","278","FA","BHA 4<br/>@TOT 1 F","37.51","-","-","28","2","6","4","31","7","753","25","7","0"
"*02oq8*","James Ward-Prowse","WHU/NOT","M","279","LHO","WHU 3<br/>@IPS 1 F","37.49","-","-","24","1","24","6","15","5","802","8","13","0"
"*06f81*","Edson Alvarez","WHU","M","280","FA","WHU 3<br/>@IPS 1 F","37.42","-","-","28","0","12","1","27","10","854","32","30","0"
"*04ge9*","Eddie Nketiah","ARS/CRY","F","281","FA","CRY 1<br/>@LIV 1 F","37.38","-","-","29","3","13","16","8","7","178","40","21","0"
"*05y7c*","Archie Gray","TOT","D,M","282","FA","BHA 4<br/>@TOT 1 F","37.36","-","-","28","0","3","1","8","1","964","18","11","2"
"*056ir*","Adam Webster","BHA","D","284","LHO","BHA 4<br/>@TOT 1 F","37.12","-","-","14","0","3","1","6","1","636","3","24","5"
"*068sd*","Jakub Kiwior","ARS","D","285","ACB","ARS 2<br/>@SOU 1 F","37.1","-","-","17","1","5","1","8","1","670","7","11","4"
"*063e7*","Marcos Senesi","BOU","D","286","FA","LEI 0<br/>@BOU 2 F","37.04","-","-","17","0","3","0","21","5","552","14","33","3"
"*04qfm*","Ryan Sessegnon","FUL","D,M","287","FA","MCI 2<br/>@FUL 0 F","36.8","-","-","16","4","12","8","13","1","172","12","8","0"
"*06rma*","Marshall Munetsi","WOL","M,F","288","FA","BRF 1<br/>@WOL 1 F","36.77","-","-","14","2","9","7","10","0","148","13","29","0"
"*061x2*","Darwin Nunez","LIV","F","289","LHO","CRY 1<br/>@LIV 1 F","36.76","-","-","30","5","11","13","18","8","160","22","20","0"
"*068a7*","Pablo Sarabia","WOL","M,F","290","FA","BRF 1<br/>@WOL 1 F","36.64","-","-","23","3","15","8","8","2","289","21","6","0"
"*05uel*","Kristoffer Ajer","BRF","D","291","FA","BRF 1<br/>@WOL 1 F","36.5","-","-","24","0","8","3","18","5","434","13","28","4"
"*068se*","Jhon Duran","AVL","F","292","FA","AVL 0<br/>@MUN 2 F","36.43","-","-","20","7","4","15","7","6","115","18","19","0"
"*06pih*","Carlos Soler","WHU","M,F","293","FA","WHU 3<br/>@IPS 1 F","36.14","-","-","31","1","18","9","11","6","558","27","11","0"
"*06o2t*","Niclas Fullkrug","WHU","F","294","FA","WHU 3<br/>@IPS 1 F","36.08","-","-","18","3","14","7","3","2","133","7","39","0"
"*03bwz*","Harry Winks","LEI","M","295","FA","LEI 0<br/>@BOU 2 F","36.03","-","-","22","0","17","4","11","4","892","16","8","0"
"*06nvg*","Jota Silva","NOT","M,F","296","FA","CHE 1<br/>@NOT 0 F","35.95","-","-","31","3","14","7","14","5","113","33","21","0"
"*06mnc*","Daichi Kamada","CRY","M,F","297","FA","CRY 1<br/>@LIV 1 F","35.93","-","-","34","0","20","4","29","7","591","28","4","0"
"*06mgd*","Abdul Fatawu","LEI","M,F","298","FA","LEI 0<br/>@BOU 2 F","35.9","-","-","11","0","6","5","15","0","108","49","14","0"
"*02lm7*","Jack Grealish","MCI","M","299","FA","MCI 2<br/>@FUL 0 F","35.86","-","-","20","1","24","5","5","3","375","38","1","0"
"*05opl*","Wesley Fofana","CHE","D","300","FA","CHE 1<br/>@NOT 0 F","35.85","-","-","14","0","6","0","12","7","709","24","27","4"
"*05uhj*","Conor Bradley","LIV","D","301","NOAD","CRY 1<br/>@LIV 1 F","35.76","-","-","19","0","7","3","10","4","402","24","11","6"
"*04qos*","Issa Diop","FUL","D","302","FA","MCI 2<br/>@FUL 0 F","35.65","-","-","21","0","3","2","12","2","661","5","20","3"
"*02ljr*","Conor Coady","LEI","D","303","FA","LEI 0<br/>@BOU 2 F","35.6","-","-","22","1","1","2","9","3","976","3","13","2"
"*05opk*","Vladimir Coufal","WHU","D,M","304","NOAD","WHU 3<br/>@IPS 1 F","35.49","-","-","22","0","8","2","15","5","389","21","23","4"
"*06ew2*","Axel Disasi","CHE/AVL","D","305","FA","AVL 0<br/>@MUN 2 F","35.46","-","-","13","1","5","1","9","3","490","12","13","5"
"*063e8*","Goncalo Guedes","WOL","F","306","FA","BRF 1<br/>@WOL 1 F","35.4","-","-","29","2","14","8","5","1","240","26","6","0"
"*06rm3*","Marco Asensio","AVL","M,F","307","W_W","AVL 0<br/>@MUN 2 F","35.37","-","-","13","3","16","11","5","2","235","20","0","0"
"*06p5s*","Brajan Gruda","BHA","M","308","NOAD","BHA 4<br/>@TOT 1 F","35.21","-","-","21","1","23","5","8","0","166","25","3","0"
"*0522a*","James Bree","SOU","D,M","309","FA","ARS 2<br/>@SOU 1 F","35.14","-","-","17","0","10","1","14","0","461","9","13","1"
"*05m46*","Luke Thomas","LEI","D,M","310","NIM","LEI 0<br/>@BOU 2 F","35","-","-","14","0","9","0","25","3","435","13","13","2"
"*05a6d*","Tariq Lamptey","BHA","D","312","FA","BHA 4<br/>@TOT 1 F","34.75","-","-","15","2","5","2","11","0","282","20","1","2"
"*0637b*","Orel Mangala","NOT/EVE","M","313","FA","EVE 1<br/>@NEW 0 F","34.73","-","-","19","1","8","6","8","2","436","31","6","0"
"*067x8*","Nico O'Reilly","MCI","D,M","314","FA","MCI 2<br/>@FUL 0 F","34.68","-","-","9","2","4","3","4","0","270","13","6","4"
"*066r9*","Ehor Yarmolyuk","BRF","M","315","FA","BRF 1<br/>@WOL 1 F","34.55","-","-","31","0","9","2","28","6","652","26","8","0"
"*06rm8*","Mathys Tel","TOT","F","316","FA","BHA 4<br/>@TOT 1 F","34.53","-","-","13","2","14","9","6","2","171","31","4","0"
"*05uns*","Leon Bailey","AVL","M","317","FA","AVL 0<br/>@MUN 2 F","34.35","-","-","24","1","16","6","5","3","273","40","6","0"
"*0687c*","Carlos Alcaraz","SOU/EVE","M","318","FA","EVE 1<br/>@NEW 0 F","34.22","-","-","16","2","14","12","5","4","226","21","15","0"
"*06mn8*","Rodrigo Gomes","WOL","M,F","319","FA","BRF 1<br/>@WOL 1 F","34.18","-","-","25","2","13","3","15","0","174","11","8","0"
"*0327r*","Michael Keane","EVE","D","320","FA","EVE 1<br/>@NEW 0 F","34.18","-","-","14","3","2","4","9","5","312","0","26","4"
"*057cr*","Kevin Danso","SOU/TOT","D","321","RED","BHA 4<br/>@TOT 1 F","34.15","-","-","10","0","2","3","5","0","479","15","21","1"
"*06p67*","Sammie Szmodics","IPS","M","322","FA","WHU 3<br/>@IPS 1 F","33.91","-","-","20","4","5","12","10","2","144","12","6","0"
"*06f8y*","Alex Scott","BOU","M","323","FA","LEI 0<br/>@BOU 2 F","33.68","-","-","20","0","12","7","14","3","283","32","7","0"
"*05rl4*","Crysencio Summerville","WHU","M,F","324","FA","WHU 3<br/>@IPS 1 F","33.63","-","-","19","1","17","5","7","2","183","36","4","0"
"*0687b*","Alex Moreno","AVL/NOT","D","325","FA","CHE 1<br/>@NOT 0 F","33.48","-","-","15","0","8","0","18","2","249","14","3","5"
"*037wp*","Christian Eriksen","MUN","M,F","326","FA","AVL 0<br/>@MUN 2 F","33.3","-","-","23","1","31","2","9","4","562","3","2","0"
"*05tr5*","Mads Roerslev","BRF","D,M","327","FA","BRF 1<br/>@WOL 1 F","33.29","-","-","19","0","14","2","8","2","363","17","10","2"
"*06rlj*","Patrick Dorgu","MUN","D,M","328","NIM","AVL 0<br/>@MUN 2 F","33.22","-","-","12","0","12","2","24","6","335","31","16","0"
"*04ge6*","Joe Willock","NEW","M","329","PMP","EVE 1<br/>@NEW 0 F","33.15","-","-","32","0","22","3","17","4","294","25","5","0"
"*04s60*","Jannik Vestergaard","LEI","D","330","FA","LEI 0<br/>@BOU 2 F","32.94","-","-","18","0","3","2","10","5","870","8","27","0"
"*06ezb*","Micky van de Ven","TOT","D","331","W_W","BHA 4<br/>@TOT 1 F","32.89","-","-","13","0","2","2","6","4","725","13","19","2"
"*06mq2*","Caleb Okoli","LEI","D","332","FA","LEI 0<br/>@BOU 2 F","32.81","-","-","19","1","0","2","14","4","556","9","23","1"
"*05y55*","Kasey McAteer","LEI","M","333","FA","LEI 0<br/>@BOU 2 F","32.65","-","-","18","1","9","7","16","3","173","21","13","0"
"*04mdj*","Nathan Broadhead","IPS","M,F","335","FA","WHU 3<br/>@IPS 1 F","32.5","-","-","18","2","7","8","4","1","177","30","1","0"
"*02lp9*","Kyle Walker","MCI","D","336","FA","MCI 2<br/>@FUL 0 F","32.49","-","-","15","0","7","2","10","3","648","8","9","2"
"*05749*","Kieran Tierney","ARS","D","337","FA","ARS 2<br/>@SOU 1 F","32.4","-","-","13","1","8","1","5","0","132","4","6","6"
"*06r5b*","Diego Gomez","BHA","M","338","FA","BHA 4<br/>@TOT 1 F","32.34","-","-","16","1","9","3","13","0","238","9","10","0"
"*02lp5*","Adam Smith","BOU","D","339","FA","LEI 0<br/>@BOU 2 F","32.12","-","-","25","0","8","0","12","7","414","18","14","6"
"*02lpf*","Ross Barkley","AVL","M","340","FA","AVL 0<br/>@MUN 2 F","32.11","-","-","20","3","9","6","3","3","336","15","6","0"
"*04ge8*","Reiss Nelson","ARS/FUL","M,F","341","FA","MCI 2<br/>@FUL 0 F","32.09","-","-","12","1","13","6","6","1","222","23","0","0"
"*02m4d*","Craig Dawson","WOL","D","342","FA","BRF 1<br/>@WOL 1 F","31.86","-","-","15","0","2","1","3","2","484","6","21","3"
"*03ena*","Aaron Cresswell","WHU","D","343","FA","WHU 3<br/>@IPS 1 F","31.78","-","-","18","0","9","0","7","3","451","3","7","5"
"*0328q*","Tom Cairney","FUL","M","344","FA","MCI 2<br/>@FUL 0 F","31.7","-","-","25","2","11","4","5","6","562","24","5","0"
"*05m47*","George Hirst","IPS","F","345","FA","WHU 3<br/>@IPS 1 F","31.69","-","-","26","3","4","7","3","3","68","14","32","0"
"*05tr9*","Mathias Jensen","BRF","M","346","FA","BRF 1<br/>@WOL 1 F","31.61","-","-","24","0","16","1","10","2","331","19","8","0"
"*06pig*","Morato","NOT","D","347","FA","CHE 1<br/>@NOT 0 F","31.58","-","-","26","0","0","1","14","5","236","4","6","10"
"*03xrs*","Axel Tuanzebe","IPS","D","348","FA","WHU 3<br/>@IPS 1 F","31.38","-","-","22","0","5","0","19","6","578","16","23","1"
"*02y6o*","Nathan Ake","MCI","D","349","FA","MCI 2<br/>@FUL 0 F","31.32","-","-","10","0","1","0","7","0","502","1","13","2"
"*04mcg*","Ben Johnson","IPS","D,M","350","FA","WHU 3<br/>@IPS 1 F","31.29","-","-","23","1","12","3","22","6","249","14","19","1"
"*02oq7*","Jack Stephens","SOU","D","351","FA","ARS 2<br/>@SOU 1 F","31.26","-","-","19","1","3","2","20","8","867","4","6","2"
"*043c1*","Oleksandr Zinchenko","ARS","D","352","FA","ARS 2<br/>@SOU 1 F","31.06","-","-","15","0","3","0","1","1","350","6","12","5"
"*06rgg*","Michael Kayode","BRF","D","353","MOV","BRF 1<br/>@WOL 1 F","31.06","-","-","12","0","8","0","11","2","147","12","9","5"
"*045c8*","Gabriel Jesus","ARS","F","354","FA","ARS 2<br/>@SOU 1 F","30.69","-","-","17","3","8","8","6","4","152","19","9","0"
"*02yl5*","John Stones","MCI","D,M","355","FA","MCI 2<br/>@FUL 0 F","30.64","-","-","11","2","2","2","2","1","367","4","8","2"
"*04fk8*","Victor Lindelof","MUN","D","356","FA","AVL 0<br/>@MUN 2 F","30.49","-","-","16","0","3","0","2","1","356","1","17","4"
"*06mx0*","Leny Yoro","MUN","D","357","FA","AVL 0<br/>@MUN 2 F","30.36","-","-","21","0","2","1","11","5","700","4","16","2"
"*062a9*","Sven Botman","NEW","D","358","FA","EVE 1<br/>@NEW 0 F","30.34","-","-","8","0","2","2","9","1","219","5","17","3"
"*06873*","Joao Felix","CHE","M,F","359","FA","CHE 1<br/>@NOT 0 F","30.24","-","-","12","1","6","6","3","2","168","27","4","0"
"*04io4*","Richarlison","TOT","M,F","361","FA","BHA 4<br/>@TOT 1 F","30.15","-","-","15","4","4","7","3","2","60","14","10","0"
"*05y7i*","Jarell Quansah","LIV","D","362","FA","CRY 1<br/>@LIV 1 F","30.15","-","-","13","0","2","0","8","2","346","2","7","5"
"*05u4m*","Patson Daka","LEI","F","363","KLI","LEI 0<br/>@BOU 2 F","30.11","-","-","23","1","1","4","10","0","102","21","12","0"
"*0554t*","William Smallbone","SOU","M","364","FA","ARS 2<br/>@SOU 1 F","29.95","-","-","18","1","10","1","13","1","259","7","4","0"
"*03r93*","Joseph Gomez","LIV","D","365","FA","CRY 1<br/>@LIV 1 F","29.91","-","-","9","0","2","2","10","1","372","3","9","2"
"*061v9*","Diego Carlos","AVL","D","366","FA","AVL 0<br/>@MUN 2 F","29.84","-","-","10","0","0","1","3","1","534","3","11","2"
"*06mg6*","Wes Burns","IPS","M,F","367","FA","WHU 3<br/>@IPS 1 F","29.84","-","-","18","0","10","1","11","1","139","20","8","1"
"*06rm7*","Nico Gonzalez","MCI","M","368","FA","MCI 2<br/>@FUL 0 F","29.81","-","-","11","1","1","2","6","3","573","6","16","0"
"*06fhy*","Wilson Odobert","TOT","M,F","369","FA","BHA 4<br/>@TOT 1 F","29.72","-","-","16","1","6","4","5","0","206","15","4","0"
"*04ge7*","Donyell Malen","ARS/AVL","M,F","370","FA","AVL 0<br/>@MUN 2 F","29.61","-","-","14","3","3","9","4","0","52","9","4","0"
"*02ln2*","Jonny Evans","MUN","D","371","FA","AVL 0<br/>@MUN 2 F","29.58","-","-","7","0","0","1","6","1","190","7","10","5"
"*03vll*","Michail Antonio","WHU","F","372","FA","WHU 3<br/>@IPS 1 F","29.34","-","-","14","1","9","4","2","1","109","16","17","0"
"*06mpc*","Nathan Wood","SOU","D","373","FA","ARS 2<br/>@SOU 1 F","29.07","-","-","11","0","1","0","8","2","443","8","15","1"
"*05ojf*","Fabio Carvalho","BRF","M,F","374","FA","BRF 1<br/>@WOL 1 F","28.89","-","-","19","2","4","6","9","1","124","12","2","0"
"*05unu*","Romeo Lavia","CHE","M","375","FA","CHE 1<br/>@NOT 0 F","28.74","-","-","16","0","7","0","13","4","389","17","12","0"
"*03sbh*","Enes Unal","BOU","F","376","FA","LEI 0<br/>@BOU 2 F","28.69","-","-","17","2","4","7","0","2","63","10","24","0"
"*04ug0*","Sean Longstaff","NEW","M","377","FA","EVE 1<br/>@NEW 0 F","28.68","-","-","25","0","4","1","16","2","295","8","9","0"
"*05n03*","Kalvin Phillips","IPS","M","378","FA","WHU 3<br/>@IPS 1 F","28.5","-","-","19","0","5","2","19","7","428","25","8","0"
"*05rff*","Jaden Philogene-Bidace","AVL/IPS","M,F","379","FA","WHU 3<br/>@IPS 1 F","28.49","-","-","21","2","6","6","12","6","153","27","5","0"
"*03ar4*","Adam Armstrong","SOU","M,F","380","FA","ARS 2<br/>@SOU 1 F","28.48","-","-","20","2","9","9","3","4","225","11","5","0"
"*06mfy*","Luke Woolfenden","IPS","D","381","FA","WHU 3<br/>@IPS 1 F","28.41","-","-","15","0","0","0","6","2","495","2","15","1"
"*05w91*","Hwang Hee-Chan","WOL","M,F","382","FA","BRF 1<br/>@WOL 1 F","28.28","-","-","21","2","3","3","4","0","158","11","3","0"
"*06mg2*","Jack Taylor","IPS","M","383","FA","WHU 3<br/>@IPS 1 F","28.09","-","-","32","1","5","4","10","4","347","9","7","0"
"*06eka*","Igor Julio","BHA","D","384","FA","BHA 4<br/>@TOT 1 F","28.03","-","-","13","0","2","0","5","4","661","11","8","1"
"*06kx1*","Justin Devenny","CRY","M,F","385","FA","CRY 1<br/>@LIV 1 F","28.02","-","-","23","1","7","6","12","1","145","2","2","0"
"*052cd*","Mason Mount","MUN","M,F","387","FA","AVL 0<br/>@MUN 2 F","27.71","-","-","17","1","8","9","5","3","199","10","4","0"
"*052k8*","Tommy Doyle","WOL","M","388","FA","BRF 1<br/>@WOL 1 F","27.58","-","-","24","0","7","2","6","1","316","10","1","0"
"*06mg7*","Conor Chaplin","IPS","M,F","389","FA","WHU 3<br/>@IPS 1 F","27.55","-","-","22","1","8","4","5","2","229","11","3","0"
"*04rzl*","Taiwo Awoniyi","NOT","F","390","FA","CHE 1<br/>@NOT 0 F","27.55","-","-","26","1","2","4","3","0","61","14","14","0"
"*062h9*","Luis Sinisterra","BOU","M,F","391","FA","LEI 0<br/>@BOU 2 F","27.54","-","-","12","1","9","6","2","0","71","10","3","0"
"*061vb*","James Hill","BOU","D","392","FA","LEI 0<br/>@BOU 2 F","27.52","-","-","10","0","3","0","8","1","147","6","15","2"
"*03v6t*","Ben Chilwell","CHE/CRY","D,M","393","FA","CRY 1<br/>@LIV 1 F","27.45","-","-","8","1","5","3","6","1","68","5","3","3"
