"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*04qfz*","Diogo Dalot","MUN","D","62","BAR","MUN 2<br/>@BHA 0 F","53.76","-","-","1","0","0","0","0","0","11","1","2","0"
"*05uns*","Leon Bailey","AVL","M,F","74","RED","AVL 0<br/>@CRY 5 F","53.63","-","-","1","0","1","0","0","0","6","2","0","0"
"*06ftl*","Nicolo Zaniolo","AVL","M","357","FA","AVL 0<br/>@CRY 5 F","53.63","-","-","1","0","1","0","1","0","6","1","0","0"
"*061x2*","Darwin Nunez","LIV","F","89","FA","WOL 0<br/>@LIV 2 F","53.56","-","-","1","0","1","0","1","0","7","0","1","0"
"*061y6*","Ryan Yates","NOT","M","172","FA","NOT 2<br/>@BUR 1 F","53.55","-","-","1","0","0","0","3","1","14","2","1","0"
"*05w9m*","Emerson Royal","TOT","D,M","208","FA","TOT 3<br/>@SHU 0 F","53.34","-","-","1","0","0","0","0","0","17","2","0","0"
"*06cm4*","Chiedozie Ogbene","LUT","M,F","109","FA","FUL 4<br/>@LUT 2 F","53.17","-","-","1","0","0","0","1","0","7","1","1","0"
"*02lsa*","Dan Burn","NEW","D","71","MOV","NEW 4<br/>@BRF 2 F","53.16","-","-","1","0","0","0","0","1","36","1","3","0"
"*03vll*","Michail Antonio","WHU","F","227","FA","WHU 1<br/>@MCI 3 F","53.12","-","-","1","0","0","0","0","0","16","2","0","0"
"*02rll*","Nathan Redmond","BUR","M","470","FA","NOT 2<br/>@BUR 1 F","52.97","-","-","1","0","1","0","1","0","3","1","0","0"
"*068n8*","Noni Madueke","CHE","M,F","198","OSW","BOU 1<br/>@CHE 2 F","52.77","-","-","1","0","0","0","0","0","25","1","0","0"
"*04rd0*","Bobby De Cordova-Reid","FUL","D,M,F","241","FA","FUL 4<br/>@LUT 2 F","52.56","-","-","1","0","0","1","2","1","17","2","0","0"
"*052cb*","Ian Maatsen","CHE","D","422","FA","BOU 1<br/>@CHE 2 F","52.56","-","-","1","0","1","0","0","0","13","0","1","0"
"*068a3*","Danilo","NOT","M,F","265","FA","NOT 2<br/>@BUR 1 F","52.51","-","-","1","0","0","0","0","0","4","2","1","0"
"*05n03*","Kalvin Phillips","MCI/WHU","M","450","FA","WHU 1<br/>@MCI 3 F","52.46","-","-","1","0","0","0","1","0","13","1","0","0"
"*05u1m*","Nathan Collins","BRF","D","110","W_W","NEW 4<br/>@BRF 2 F","52.34","-","-","1","0","1","0","0","0","12","0","1","0"
"*04o82*","Curtis Jones","LIV","M","314","FA","WOL 0<br/>@LIV 2 F","52.21","-","-","1","0","0","0","0","0","33","0","0","0"
"*04mqv*","Emerson","WHU","D,M","117","OSW","WHU 1<br/>@MCI 3 F","52.17","-","-","1","0","0","0","1","1","51","0","1","0"
"*06dwm*","Jacob Bruun Larsen","BUR","M,F","209","FA","NOT 2<br/>@BUR 1 F","52.13","-","-","1","0","2","0","0","0","8","0","0","0"
"*04spx*","Tahith Chong","LUT","M,F","199","MOV","FUL 4<br/>@LUT 2 F","52.11","-","-","1","0","0","0","0","0","22","1","0","0"
"*05y7i*","Jarell Quansah","LIV","D","184","KLI","WOL 0<br/>@LIV 2 F","52.11","-","-","1","0","0","0","0","0","22","1","0","0"
"*05tre*","Vitaly Janelt","BRF","D,M","151","NIM","NEW 4<br/>@BRF 2 F","52.06","-","-","1","0","0","1","0","0","20","0","0","0"
"*06c4j*","Ameen Al Dakhil","BUR","D","348","FA","NOT 2<br/>@BUR 1 F","51.89","-","-","1","0","0","0","1","0","21","0","0","0"
"*04yo6*","Miguel Almiron","NEW","M,F","178","MOV","NEW 4<br/>@BRF 2 F","51.89","-","-","1","0","0","0","0","0","21","1","0","0"
"*05o4b*","Matty Cash","AVL","D,M","185","FA","AVL 0<br/>@CRY 5 F","51.84","-","-","1","0","0","1","0","0","19","0","0","0"
"*05r8o*","Jean-Philippe Mateta","CRY","F","34","RED","AVL 0<br/>@CRY 5 F","51.69","-","-","1","0","2","0","0","0","6","0","0","0"
"*04qr8*","Diogo Jota","LIV","F","149","FA","WOL 0<br/>@LIV 2 F","51.58","-","-","1","0","0","0","2","0","9","0","0","0"
"*04yo7*","Youri Tielemans","AVL","M,F","213","FA","AVL 0<br/>@CRY 5 F","51.58","-","-","1","0","0","0","0","0","9","2","0","0"
"*05opj*","Elliot Anderson","NEW","M","293","FA","NEW 4<br/>@BRF 2 F","51.53","-","-","1","0","1","0","0","0","7","1","0","0"
"*05ocl*","Ollie Watkins","AVL","F","11","MOV","AVL 0<br/>@CRY 5 F","51.53","-","-","1","0","1","0","0","0","7","1","0","0"
"*06c6i*","Anel Ahmedhodzic","SHU","D","259","FA","TOT 3<br/>@SHU 0 F","51.18","-","-","1","0","0","0","1","1","27","0","3","0"
"*03rxs*","Harry Wilson","FUL","M,F","230","FA","FUL 4<br/>@LUT 2 F","51.14","-","-","1","0","0","0","0","0","7","2","0","0"
"*05m46*","Luke Thomas","LEI/SHU","D,M","401","FA","TOT 3<br/>@SHU 0 F","51.09","-","-","1","0","0","1","1","0","5","0","0","0"
"*062p3*","Keane Lewis-Potter","BRF","M,F","218","FA","NEW 4<br/>@BRF 2 F","50.85","-","-","1","0","0","0","0","0","7","1","1","0"
"*05oeh*","Kenny Tete","FUL","D","326","FA","FUL 4<br/>@LUT 2 F","50.79","-","-","1","0","0","0","1","0","16","0","0","0"
"*02rlq*","Chris Basham","SHU","D","453","FA","TOT 3<br/>@SHU 0 F","50.63","-","-","1","0","0","0","0","0","6","1","1","0"
"*061z3*","Fabio Vieira","ARS","M","441","FA","EVE 1<br/>@ARS 2 F","50.52","-","-","1","0","1","0","0","0","13","0","0","0"
"*05w9r*","Takehiro Tomiyasu","ARS","D","221","SJB","EVE 1<br/>@ARS 2 F","50.5","-","-","1","0","0","0","0","0","16","0","1","0"
"*05ye7*","Oscar Bobb","MCI","M","389","FA","WHU 1<br/>@MCI 3 F","50.48","-","-","1","0","0","0","0","0","4","2","0","0"
"*064a1*","Boubacar Traore","WOL","M","362","FA","WOL 0<br/>@LIV 2 F","50.35","-","-","1","0","0","0","1","0","14","0","0","0"
"*05uel*","Kristoffer Ajer","BRF","D","176","FA","NEW 4<br/>@BRF 2 F","50.3","-","-","1","0","0","1","0","0","12","0","0","0"
"*062pl*","Lisandro Martinez","MUN","D","384","FA","MUN 2<br/>@BHA 0 F","50.26","-","-","1","0","0","0","1","1","40","1","0","0"
"*04fk8*","Victor Lindelof","MUN","D","272","FA","MUN 2<br/>@BHA 0 F","50.23","-","-","1","0","0","0","0","1","67","0","0","0"
"*03eki*","Cheikhou Kouyate","NOT","M","468","FA","NOT 2<br/>@BUR 1 F","50.13","-","-","1","0","1","0","0","0","2","0","1","0"
"*0372y*","Matt Targett","NEW","D","517","FA","NEW 4<br/>@BRF 2 F","49.89","-","-","1","0","1","0","0","1","26","2","0","0"
"*03gu4*","Harry Maguire","MUN","D","190","FA","MUN 2<br/>@BHA 0 F","49.84","-","-","1","0","0","0","0","0","13","0","1","0"
"*02ln2*","Jonny Evans","MUN","D","236","FA","MUN 2<br/>@BHA 0 F","49.75","-","-","1","0","0","0","0","0","2","1","1","0"
"*06fuh*","Hannes Delcroix","BUR","D","399","FA","NOT 2<br/>@BUR 1 F","49.31","-","-","1","0","0","1","0","1","26","0","2","0"
"*03bmf*","Cauley Woodrow","LUT","F","385","FA","FUL 4<br/>@LUT 2 F","49.2","-","-","1","0","1","0","0","0","7","0","0","0"
"*04qos*","Issa Diop","FUL","D","305","FA","FUL 4<br/>@LUT 2 F","48.86","-","-","1","0","0","0","0","1","35","1","1","0"
"*04f6o*","Will Hughes","CRY","M","257","FA","AVL 0<br/>@CRY 5 F","48.54","-","-","1","0","1","0","0","0","4","0","0","0"
"*06avl*","Michael Olakigbe","BRF","M,F","481","FA","NEW 4<br/>@BRF 2 F","48.52","-","-","1","0","0","0","0","0","7","0","1","0"
"*04xjr*","Harvey Elliott","LIV","M,F","165","NOAD","WOL 0<br/>@LIV 2 F","48.46","-","-","1","0","0","0","0","0","16","0","0","0"
"*04ge8*","Reiss Nelson","ARS","F","439","FA","EVE 1<br/>@ARS 2 F","48.15","-","-","1","0","0","0","1","0","4","0","0","0"
"*0639x*","Marcus Tavernier","BOU","M","95","FA","BOU 1<br/>@CHE 2 F","48.1","-","-","1","0","1","0","0","0","2","0","0","0"
"*05raa*","Hugo Bueno","WOL","D,M","349","FA","WOL 0<br/>@LIV 2 F","48.02","-","-","1","0","0","0","0","0","14","0","0","0"
"*0637b*","Orel Mangala","NOT","M","341","FA","NOT 2<br/>@BUR 1 F","48.02","-","-","1","0","0","0","0","0","14","0","0","0"
"*03rzp*","Antonee Robinson","FUL","D","44","OSW","FUL 4<br/>@LUT 2 F","47.96","-","-","1","0","0","0","2","1","19","1","0","0"
"*0626q*","Simon Adingra","BHA","M,F","94","NOAD","MUN 2<br/>@BHA 0 F","47.93","-","-","1","0","0","0","0","0","3","1","0","0"
"*03pig*","Jamaal Lascelles","NEW","D","283","FA","NEW 4<br/>@BRF 2 F","47.8","-","-","1","0","0","0","0","0","13","0","0","0"
"*04abn*","Harvey Barnes","NEW","M,F","298","FA","NEW 4<br/>@BRF 2 F","47.71","-","-","1","0","0","0","0","0","2","1","0","0"
"*04io4*","Richarlison","TOT","M,F","124","FA","TOT 3<br/>@SHU 0 F","47.71","-","-","1","0","0","0","0","0","2","1","0","0"
"*037mo*","Willian","FUL","M,F","108","LHO","FUL 4<br/>@LUT 2 F","47.64","-","-","1","0","0","0","0","0","3","0","1","0"
"*061vn*","Rodrigo Muniz","FUL","F","91","MOV","FUL 4<br/>@LUT 2 F","47.42","-","-","1","0","0","0","0","0","2","0","1","0"
"*037mv*","Pelly Ruddock","LUT","M","366","FA","FUL 4<br/>@LUT 2 F","47.36","-","-","1","0","0","0","0","0","11","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","425","FA","WOL 0<br/>@LIV 2 F","47.27","-","-","1","0","0","0","0","0","0","1","0","0"
"*06fv8*","Mohammed Kudus","WHU","M,F","46","SJB","WHU 1<br/>@MCI 3 F","47.27","-","-","1","0","0","0","1","0","0","0","0","0"
"*04s8k*","Jorginho","ARS","M","331","FA","EVE 1<br/>@ARS 2 F","47.2","-","-","1","0","0","0","0","0","1","0","1","0"
"*061v9*","Diego Carlos","AVL","D","245","FA","AVL 0<br/>@CRY 5 F","47.14","-","-","1","0","0","0","0","0","10","0","0","0"
"*03u2b*","Adama Traore","WOL/FUL","M,F","380","FA","FUL 4<br/>@LUT 2 F","46.98","-","-","1","0","0","0","0","0","0","0","1","0"
"*02opl*","Jack Cork","BUR","M","505","FA","NOT 2<br/>@BUR 1 F","46.92","-","-","1","0","0","0","0","0","9","0","0","0"
"*03frx*","Ola Aina","NOT","D,M","234","NIM","NOT 2<br/>@BUR 1 F","46.91","-","-","1","0","0","0","1","1","5","2","1","0"
"*0329y*","Joel Ward","CRY","D","217","FA","AVL 0<br/>@CRY 5 F","46.51","-","-","1","0","0","0","2","1","23","0","0","0"
"*062cl*","Issa Kabore","LUT","D,M","295","FA","FUL 4<br/>@LUT 2 F","46.48","-","-","1","0","0","0","0","0","7","0","0","0"
"*04p0d*","Dwight McNeil","EVE","M,F","66","NIM","EVE 1<br/>@ARS 2 F","46.48","-","-","1","0","0","0","0","0","7","0","0","0"
"*05o4c*","Timothy Castagne","LEI/FUL","D,M","125","NIM","FUL 4<br/>@LUT 2 F","46.26","-","-","1","0","0","0","0","0","6","0","0","0"
"*06fso*","Wataru Endo","LIV","M","249","FA","WOL 0<br/>@LIV 2 F","46.26","-","-","1","0","0","0","0","0","6","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M,F","188","LHO","BOU 1<br/>@CHE 2 F","46.26","-","-","1","0","0","0","0","0","6","0","0","0"
"*04t95*","Oliver Skipp","TOT","M","381","FA","TOT 3<br/>@SHU 0 F","46.26","-","-","1","0","0","0","0","0","6","0","0","0"
"*0328q*","Tom Cairney","FUL","M","191","FA","FUL 4<br/>@LUT 2 F","46.04","-","-","1","0","0","0","0","0","5","0","0","0"
"*051lc*","Pablo Fornals","WHU","M","396","FA","WHU 1<br/>@MCI 3 F","46.04","-","-","1","0","0","0","0","0","5","0","0","0"
"*03dxq*","Danny Ings","WHU","F","411","FA","WHU 1<br/>@MCI 3 F","45.82","-","-","1","0","0","0","0","0","4","0","0","0"
"*062x7*","Rico Lewis","MCI","D,M","281","FA","WHU 1<br/>@MCI 3 F","45.82","-","-","1","0","0","0","0","0","4","0","0","0"
"*068se*","Jhon Duran","AVL","F","359","FA","AVL 0<br/>@CRY 5 F","45.6","-","-","1","0","0","0","0","0","3","0","0","0"
"*02m5b*","Chris Wood","NOT","F","55","PMP","NOT 2<br/>@BUR 1 F","45.6","-","-","1","0","0","0","0","0","3","0","0","0"
"*067yv*","Cody Gakpo","LIV","M,F","69","NIM","WOL 0<br/>@LIV 2 F","45.38","-","-","1","0","0","0","0","0","2","0","0","0"
"*051ki*","Ben Godfrey","EVE","D","308","FA","EVE 1<br/>@ARS 2 F","45.38","-","-","1","0","0","0","0","0","2","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","116","ACB","MUN 2<br/>@BHA 0 F","45.38","-","-","1","0","0","0","0","0","2","0","0","0"
"*04ylt*","Chris Mepham","BOU","D","354","FA","BOU 1<br/>@CHE 2 F","45.38","-","-","1","0","0","0","0","0","2","0","0","0"
"*06dn3*","Benie Traore","SHU","F","447","FA","TOT 3<br/>@SHU 0 F","45.38","-","-","1","0","0","0","0","0","2","0","0","0"
"*060wh*","Alejandro Garnacho","MUN","M,F","64","W_W","MUN 2<br/>@BHA 0 F","45.16","-","-","1","0","0","0","0","0","1","0","0","0"
"*062h7*","Tyler Adams","LEE/BOU","M","466","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*03yeg*","Tosin Adarabioyo","FUL","D","182","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fwh*","Valintino Adedokun","BRF","D","575","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06cm8*","Brandon Aguilera","NOT","M","532","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06cly*","Enock Agyei","BUR","F","577","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","469","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","275","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*03mml*","Dele Alli","EVE","M","580","FA","EVE 1<br/>@ARS 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*058vf*","Steven Alzate","BHA","M","581","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fxf*","Sofyan Amrabat","MUN","M","371","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04u6l*","Andre Gomes","EVE","M","432","FA","EVE 1<br/>@ARS 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*068a0*","Andrey Santos","CHE/NOT","M","529","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fx1*","Ansu Fati","BHA","M,F","361","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*061vk*","Jaidon Anthony","BOU","M,F","496","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06804*","Benoit Badiashile","CHE","D","285","RED","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*0435u*","Eric Bailly","MUN","D","593","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","D,M","506","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","291","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fwk*","Emilio Ballard-Matthews","WOL","F","595","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trd*","Shandon Baptiste","BRF","M","435","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*0554g*","Calvin Bassey","FUL","D","203","RED","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c4m*","Samuel Bastien","BUR","M","600","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fxv*","Jean-Ricner Bellegarde","WOL","M,F","317","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06dml*","Anis Ben Slimane","SHU","M,F","438","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05ylw*","Rodrigo Bentancur","TOT","M","320","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c62*","Luke Berry","LUT","M","402","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*062dp*","Giulian Biancone","NOT","D","608","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05o8o*","Jayden Bogle","SHU","D,M","168","NIM","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*062a9*","Sven Botman","NEW","D","243","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04c3c*","Rhian Brewster","SHU","F","499","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06dpx*","Ethan Brierley","BRF","M","614","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05gvx*","Armando Broja","CHE/FUL","F","378","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c6n*","Andre Brooks","SHU","M,F","392","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06f80*","Jacob Brown","LUT","F","303","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","1","0","0","0","0","0","0","0","0","0"
"*051kl*","Emiliano Buendia","AVL","M,F","616","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fwx*","Santiago Bueno","WOL","D","368","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*067yu*","Facundo Buonanotte","BHA","M,F","258","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c6j*","Jili Buyabu","SHU","D","619","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*049tq*","Dominic Calvert-Lewin","EVE","F","73","SJB","EVE 1<br/>@ARS 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tra*","Emiliano Marcondes Camargo Hansen","BOU","M","620","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05opn*","Carlos Vinicius","FUL","F","427","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*03r9c*","Cedric Soares","ARS","D","484","FA","EVE 1<br/>@ARS 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04mup*","Trevoh Chalobah","CHE","D","299","RED","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02t1j*","Calum Chambers","AVL","D","476","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M,F","444","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c4r*","Darko Churlinov","BUR","F","636","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uho*","CJ Egan-Riley","BUR","D","664","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c63*","Jordan Clark","LUT","M,F","301","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02t1k*","Nathaniel Clyne","CRY","D","296","RED","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lpl*","Seamus Coleman","EVE","D","363","FA","EVE 1<br/>@ARS 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w90*","Maxwel Cornet","WHU","M,F","455","FA","WHU 1<br/>@MCI 3 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c6l*","Ismaila Coulibaly","SHU","M","640","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04xjt*","Conor Coventry","WHU","M","641","FA","WHU 1<br/>@MCI 3 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*03ena*","Aaron Cresswell","WHU","D","434","FA","WHU 1<br/>@MCI 3 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05w9i*","Marc Cucurella","CHE","D,M","211","ACB","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*063q8*","Mikkel Damsgaard","BRF","M","332","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05gcq*","Daniel Podence","WOL","M,F","628","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","500","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02oo1*","Ben Davies","TOT","D,M","237","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*040ah*","Tom Davies","EVE/SHU","M","471","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02oox*","Kevin De Bruyne","MCI","M","157","KLI","WHU 1<br/>@MCI 3 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06ewn*","Luc De Fougerolles","FUL","D","651","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fum*","Deivid Washington","CHE","F","524","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04u6i*","Leander Dendoncker","AVL","M","451","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tz8*","Emmanuel Dennis","NOT","F","652","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05r34*","Amad Diallo","MUN","M,F","383","SJB","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06bdb*","Matthew Dibley-Dias","FUL","M","654","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06cmd*","Diego Moreira","CHE","F","903","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lpn*","Eric Dier","TOT","D","463","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*066nn*","Ben Doak","LIV","F","534","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uog*","Lewis Dobbin","EVE","F","424","FA","EVE 1<br/>@ARS 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02m11*","Matt Doherty","WOL","D,M","247","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*052k8*","Tommy Doyle","MCI/WOL","M","344","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*032f5*","Paul Dummett","NEW","D","501","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*062ck*","Malcolm Ebiowei","CRY","M,F","662","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06c4h*","Hjalmar Ekdal","BUR","D","445","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","M,F","387","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05yc5*","Josh Feeney","AVL","D,M","667","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*068yj*","Felipe","NOT","D","415","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04mf8*","Nathan Ferguson","CRY","D","668","FA","AVL 0<br/>@CRY 5 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*051l5*","John Fleck","SHU","M","502","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05opl*","Wesley Fofana","CHE","D","670","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06cm3*","Aidan Francis-Clarke","LUT","D","673","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*04shz*","Tyrese Francois","FUL","M","674","FA","FUL 4<br/>@LUT 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*066j7*","Nathan Fraser","WOL","F","475","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*02lof*","Ryan Fredericks","BOU","D","676","FA","BOU 1<br/>@CHE 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*063u9*","Remo Freuler","NOT","M","679","FA","NOT 2<br/>@BUR 1 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05trk*","Saman Ghoddos","BRF","D,M,F","372","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","M,F","440","FA","TOT 3<br/>@SHU 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","520","FA","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*05tr0*","Charlie Goode","BRF","D","689","FA","NEW 4<br/>@BRF 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*066rn*","Daniel Gore","MUN","M","519","FA","MUN 2<br/>@BHA 0 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
"*06fxe*","Ryan Gravenberch","LIV","M","267","LHO","WOL 0<br/>@LIV 2 F","44.94","-","-","0","0","0","0","0","0","0","0","0","0"
